song,total,write,read,gen_fpid
song11.wav,0.651967,0.185862,0.023537,0.310751
song12_extra.wav,0.498043,0.105798,0.015699,0.326062
song14_extra.wav,0.559910,0.127543,0.018822,0.350415
song15_extra.wav,0.547800,0.125863,0.018142,0.342936
song16_extra.wav,0.548521,0.125863,0.018774,0.342782
song17_extra.wav,0.588692,0.134421,0.021056,0.361522
song18_extra.wav,0.588558,0.132891,0.021868,0.361148
song19_extra.wav,0.547509,0.132886,0.021036,0.321645
song20_extra.wav,0.595822,0.141617,0.021048,0.361708
song21_extra.wav,0.594412,0.139856,0.021112,0.360703
song22_extra.wav,0.559799,0.133547,0.021630,0.332133
song23_extra.wav,0.587848,0.134220,0.020996,0.361095
song24_extra.wav,0.594349,0.133416,0.020791,0.360832
song26_extra.wav,0.585191,0.134080,0.021426,0.357690
song27_extra.wav,0.587849,0.134515,0.021078,0.360271
song28_extra.wav,0.586203,0.132908,0.021111,0.360813
song44_extra.wav,0.578820,0.134199,0.022370,0.348636
song45_extra.wav,0.598360,0.135178,0.028582,0.361233
song46_extra.wav,0.587201,0.133452,0.021231,0.361093
song47_extra.wav,0.595650,0.133707,0.021180,0.368986
song49_extra.wav,0.566449,0.137550,0.021640,0.335199
song4_extra.wav,0.587450,0.134051,0.020971,0.360825
song50_extra.wav,0.597238,0.142857,0.021066,0.360546
song51_extra.wav,0.581916,0.134457,0.021513,0.354315
song52_extra.wav,0.587844,0.134489,0.021408,0.360534
song53_extra.wav,0.602090,0.147844,0.021383,0.360344
song54_extra.wav,0.552959,0.132330,0.021300,0.326990
song56_extra.wav,0.588256,0.134858,0.021079,0.360803
song57_extra.wav,0.595549,0.141881,0.020976,0.360629
song58_extra.wav,0.510061,0.114801,0.016112,0.328462
song59_extra.wav,0.527633,0.116136,0.016170,0.344423
song5_extra.wav,0.518833,0.123173,0.016132,0.328666
song60_extra.wav,0.509231,0.113695,0.015888,0.328649
song61_extra.wav,0.455099,0.095092,0.012021,0.310624
song63_extra.wav,0.455507,0.095546,0.012304,0.310591
song64_extra.wav,0.459382,0.095062,0.015492,0.310895
