song,total,write,read,dwt,gen_fpid
song168.wav,0.268538,0.064161,0.006403,0.066509,0.115659
song169.wav,0.279425,0.069435,0.006423,0.071879,0.115626
song16.wav,0.268210,0.063615,0.006504,0.066511,0.115747
song170.wav,0.247602,0.063798,0.007259,0.044722,0.115804
song171.wav,0.268031,0.063587,0.006267,0.066506,0.115785
song172.wav,0.279020,0.063154,0.006322,0.066436,0.127138
song173.wav,0.267695,0.063228,0.006478,0.066401,0.115723
song174.wav,0.245199,0.063926,0.006396,0.066602,0.092216
song175.wav,0.267615,0.063116,0.006332,0.066599,0.115616
song176.wav,0.245230,0.063586,0.006392,0.066508,0.092778
song177.wav,0.268102,0.063690,0.006470,0.066458,0.115646
song178.wav,0.268197,0.063940,0.006353,0.066584,0.115651
song179.wav,0.268520,0.064020,0.006379,0.066650,0.115654
song17.wav,0.267616,0.063326,0.006352,0.066501,0.115643
song180.wav,0.269318,0.064972,0.006494,0.066368,0.115643
song181.wav,0.268387,0.064018,0.006321,0.066519,0.115653
song182.wav,0.267999,0.063761,0.006336,0.066510,0.115644
song183.wav,0.268574,0.063862,0.006498,0.066487,0.115703
song184.wav,0.273371,0.068975,0.006329,0.066542,0.115661
song185.wav,0.268482,0.063698,0.006600,0.066511,0.115717
song186.wav,0.268117,0.063552,0.006359,0.066442,0.115800
song187.wav,0.268152,0.063823,0.006331,0.066548,0.115614
song188.wav,0.267345,0.063131,0.006340,0.066444,0.115667
song189.wav,0.267828,0.063490,0.006388,0.066535,0.115673
song18.wav,0.268198,0.063899,0.006335,0.066369,0.115735
song190.wav,0.267392,0.062891,0.006323,0.066548,0.115745
song191.wav,0.267701,0.063429,0.006356,0.066487,0.115621
song192.wav,0.267829,0.063009,0.006609,0.066496,0.115917
song193.wav,0.267305,0.063032,0.006314,0.066449,0.115664
song194.wav,0.268162,0.063909,0.006363,0.066519,0.115689
song195.wav,0.270175,0.065949,0.006370,0.066424,0.115507
song196.wav,0.266972,0.062774,0.006291,0.066519,0.115632
song197.wav,0.267528,0.062890,0.006443,0.066539,0.115614
song198.wav,0.273279,0.068760,0.006447,0.066537,0.115679
song199.wav,0.267345,0.063019,0.006341,0.066308,0.115737
song19.wav,0.268028,0.063767,0.006314,0.066393,0.115695
song1.wav,0.281619,0.063532,0.006611,0.079900,0.115626
song200.wav,0.267856,0.063486,0.006350,0.066525,0.115640
song201.wav,0.238912,0.063643,0.006375,0.036962,0.115828
song202.wav,0.266668,0.062462,0.006364,0.066440,0.115623
song203.wav,0.281802,0.062610,0.006314,0.066440,0.130514
song204.wav,0.268006,0.063921,0.006319,0.066414,0.115654
song205.wav,0.247311,0.063634,0.006347,0.066528,0.094842
song206.wav,0.268861,0.064108,0.006582,0.066533,0.115607
song207.wav,0.238481,0.063104,0.006390,0.066459,0.086382
song208.wav,0.268261,0.063938,0.006336,0.066455,0.115693
song209.wav,0.268680,0.064271,0.006498,0.066490,0.115656
song20.wav,0.267853,0.063580,0.006387,0.066426,0.115691
song210.wav,0.267886,0.063547,0.006377,0.066474,0.115639
song211.wav,0.267728,0.063441,0.006348,0.066456,0.115604
song212.wav,0.274107,0.069747,0.006339,0.066481,0.115637
song213.wav,0.266929,0.062697,0.006396,0.066355,0.115653
song214.wav,0.267881,0.063436,0.006333,0.066562,0.115583
song215.wav,0.267730,0.063192,0.006363,0.066515,0.115732
song216.wav,0.267794,0.063433,0.006293,0.066508,0.115659
song217.wav,0.268328,0.063774,0.006316,0.066600,0.115606
song218.wav,0.267502,0.063085,0.006357,0.066549,0.115724
song219.wav,0.268288,0.064114,0.006442,0.066381,0.115599
song21.wav,0.267512,0.063093,0.006336,0.066532,0.115696
song220.wav,0.268131,0.063826,0.006345,0.066494,0.115620
song221.wav,0.267834,0.063534,0.006304,0.066529,0.115659
song222.wav,0.267577,0.063447,0.006324,0.066487,0.115665
song223.wav,0.268295,0.064074,0.006283,0.066525,0.115625
song224.wav,0.268022,0.063815,0.006310,0.066389,0.115632
song225.wav,0.268125,0.063771,0.006291,0.066449,0.115798
song226.wav,0.267488,0.063364,0.006342,0.066371,0.115624
song227.wav,0.267468,0.063130,0.006353,0.066415,0.115670
song228.wav,0.267505,0.063232,0.006374,0.066417,0.115601
song229.wav,0.266985,0.062638,0.006339,0.066447,0.115719
song22.wav,0.267123,0.063000,0.006263,0.066468,0.115580
song230.wav,0.267248,0.063040,0.006316,0.066447,0.115573
song231.wav,0.267050,0.063025,0.006285,0.066362,0.115605
song232.wav,0.272391,0.068283,0.006347,0.066413,0.115666
song233.wav,0.270185,0.065979,0.006346,0.066387,0.115628
song234.wav,0.268199,0.063667,0.006408,0.066490,0.115653
song235.wav,0.267981,0.063613,0.006343,0.066398,0.115587
song236.wav,0.266953,0.062623,0.006371,0.066492,0.115644
song237.wav,0.267771,0.063626,0.006330,0.066379,0.115636
song238.wav,0.268294,0.063911,0.006320,0.066569,0.115633
song239.wav,0.278296,0.062905,0.006325,0.077538,0.115674
song23.wav,0.268055,0.063703,0.006342,0.066504,0.115666
song240.wav,0.241017,0.063222,0.006386,0.039314,0.116076
song241.wav,0.268090,0.063688,0.006476,0.066474,0.115615
song242.wav,0.270161,0.063282,0.006473,0.066450,0.115780
song243.wav,0.274107,0.069748,0.006369,0.066554,0.115574
song244.wav,0.281987,0.063112,0.006512,0.066443,0.129867
song245.wav,0.267130,0.062701,0.006306,0.066512,0.115633
song246.wav,0.242947,0.062947,0.006341,0.066547,0.091116
song247.wav,0.267303,0.063063,0.006339,0.066433,0.115552
song248.wav,0.285417,0.063038,0.006375,0.066449,0.133557
song249.wav,0.267874,0.063226,0.006661,0.066566,0.115561
song24.wav,0.241819,0.063346,0.006359,0.066480,0.089628
song250.wav,0.267870,0.063415,0.006337,0.066563,0.115678
song251.wav,0.267473,0.063037,0.006310,0.066566,0.115697
song252.wav,0.268808,0.064272,0.006318,0.066551,0.115762
song253.wav,0.267318,0.063120,0.006305,0.066473,0.115631
song254.wav,0.267621,0.063258,0.006403,0.066450,0.115652
song255.wav,0.267546,0.063177,0.006333,0.066426,0.115719
song256.wav,0.267555,0.063284,0.006310,0.066483,0.115613
song257.wav,0.268632,0.064370,0.006315,0.066444,0.115669
song258.wav,0.267338,0.063026,0.006376,0.066498,0.115626
song259.wav,0.269672,0.062685,0.009246,0.066382,0.115607
song25.wav,0.266878,0.062579,0.006318,0.066472,0.115622
song260.wav,0.267341,0.062964,0.006385,0.066394,0.115707
song261.wav,0.267857,0.063616,0.006298,0.066456,0.115643
song262.wav,0.266885,0.062634,0.006289,0.066437,0.115726
song263.wav,0.267323,0.062993,0.006456,0.066488,0.115710
song264.wav,0.267264,0.062689,0.006636,0.066489,0.115610
song265.wav,0.267505,0.063365,0.006254,0.066488,0.115650
song266.wav,0.267316,0.062717,0.006672,0.066459,0.115597
song267.wav,0.267721,0.063418,0.006332,0.066494,0.115606
song268.wav,0.273347,0.068826,0.006344,0.066474,0.115750
song269.wav,0.267281,0.063048,0.006289,0.066454,0.115699
song26.wav,0.267216,0.062971,0.006303,0.066580,0.115663
song270.wav,0.267260,0.062985,0.006292,0.066442,0.115655
song271.wav,0.267920,0.063694,0.006345,0.066395,0.115685
song272.wav,0.269376,0.064874,0.006348,0.066427,0.115704
song273.wav,0.267881,0.063790,0.006326,0.066397,0.115601
song274.wav,0.268392,0.063875,0.006352,0.066523,0.115619
song275.wav,0.267058,0.062689,0.006326,0.066498,0.115687
song276.wav,0.267308,0.062825,0.006370,0.066373,0.115720
song277.wav,0.266449,0.062286,0.006343,0.066381,0.115613
song278.wav,0.270322,0.063776,0.006311,0.068799,0.115636
song279.wav,0.272579,0.068375,0.006348,0.066400,0.115649
song27.wav,0.279527,0.064138,0.006594,0.076984,0.115706
song280.wav,0.268080,0.063787,0.006282,0.066462,0.115629
song281.wav,0.237329,0.063531,0.006290,0.035753,0.115750
song282.wav,0.267385,0.063157,0.006315,0.066550,0.115645
song283.wav,0.273480,0.063010,0.006315,0.066511,0.121632
song284.wav,0.267060,0.062680,0.006365,0.066437,0.115715
song285.wav,0.241111,0.062844,0.006513,0.066406,0.089317
song286.wav,0.267322,0.063172,0.006303,0.066433,0.115590
song287.wav,0.289926,0.070066,0.006363,0.066380,0.131139
song288.wav,0.267514,0.063375,0.006285,0.066384,0.115679
song289.wav,0.232730,0.063844,0.006419,0.066622,0.079539
song28.wav,0.267856,0.063493,0.006326,0.066451,0.115717
song290.wav,0.267951,0.063618,0.006322,0.066473,0.115727
song291.wav,0.267993,0.063649,0.006360,0.066480,0.115657
song292.wav,0.272497,0.068364,0.006300,0.066405,0.115630
song293.wav,0.267766,0.063398,0.006380,0.066530,0.115606
song294.wav,0.267433,0.063089,0.006334,0.066543,0.115611
song295.wav,0.267111,0.062865,0.006319,0.066359,0.115724
song296.wav,0.268187,0.063888,0.006298,0.066497,0.115651
song297.wav,0.266664,0.062439,0.006296,0.066495,0.115684
song298.wav,0.267073,0.062928,0.006283,0.066452,0.115604
song299.wav,0.267990,0.063397,0.006648,0.066356,0.115682
song29.wav,0.267713,0.063317,0.006280,0.066526,0.115757
song2.wav,0.267833,0.063598,0.006367,0.066480,0.115667
song300.wav,0.266230,0.062093,0.006308,0.066489,0.115656
song301.wav,0.267188,0.062837,0.006352,0.066462,0.115661
song302.wav,0.268042,0.063591,0.006318,0.066471,0.115734
song303.wav,0.266615,0.062369,0.006345,0.066351,0.115720
song304.wav,0.268029,0.063467,0.006345,0.066495,0.115704
song305.wav,0.267874,0.063249,0.006630,0.066433,0.115729
song306.wav,0.268354,0.063900,0.006347,0.066583,0.115604
song307.wav,0.268256,0.063986,0.006338,0.066396,0.115673
song308.wav,0.267508,0.063273,0.006350,0.066460,0.115608
song309.wav,0.273657,0.069210,0.006325,0.066486,0.115762
song30.wav,0.269094,0.064546,0.006328,0.066503,0.115648
song310.wav,0.268165,0.063819,0.006367,0.066503,0.115604
song311.wav,0.268243,0.063686,0.006360,0.066542,0.115713
song312.wav,0.268080,0.063628,0.006544,0.066374,0.115691
song313.wav,0.267004,0.062574,0.006364,0.066506,0.115672
song314.wav,0.267400,0.063097,0.006355,0.066403,0.115597
song315.wav,0.267832,0.063278,0.006424,0.066561,0.115643
song316.wav,0.267498,0.063142,0.006341,0.066390,0.115712
song317.wav,0.267668,0.063388,0.006290,0.066513,0.115631
song318.wav,0.266910,0.062666,0.006372,0.066376,0.115667
song319.wav,0.267867,0.063431,0.006487,0.066450,0.115602
song31.wav,0.267117,0.062961,0.006354,0.066348,0.115607
song320.wav,0.267378,0.062886,0.006355,0.066455,0.115715
song321.wav,0.266986,0.062747,0.006309,0.066424,0.115620
song322.wav,0.267891,0.063399,0.006295,0.066495,0.115745
song323.wav,0.271352,0.063235,0.006306,0.066418,0.115674
song324.wav,0.268875,0.064404,0.006266,0.066547,0.115670
song325.wav,0.270133,0.065749,0.006307,0.066501,0.115621
song326.wav,0.267810,0.063310,0.006288,0.066503,0.115727
song327.wav,0.267725,0.063156,0.006310,0.066443,0.115712
song328.wav,0.267209,0.062867,0.006333,0.066484,0.115653
song329.wav,0.274557,0.070096,0.006400,0.066444,0.115640
song32.wav,0.268413,0.063816,0.006319,0.066575,0.115631
song330.wav,0.267073,0.062704,0.006345,0.066362,0.115707
song331.wav,0.267379,0.062973,0.006345,0.066508,0.115640
song332.wav,0.269319,0.062664,0.006353,0.068674,0.115640
song333.wav,0.267855,0.063393,0.006378,0.066483,0.115692
song334.wav,0.280330,0.063221,0.006373,0.079073,0.115597
song335.wav,0.267639,0.063233,0.006394,0.066538,0.115686
song336.wav,0.282644,0.062703,0.006506,0.081835,0.115659
song337.wav,0.267077,0.062664,0.006308,0.066549,0.115717
song338.wav,0.236643,0.062722,0.006346,0.035966,0.115747
song339.wav,0.268335,0.063868,0.006310,0.066512,0.115698
song33.wav,0.270802,0.062745,0.006367,0.066423,0.119406
song340.wav,0.268004,0.063671,0.006289,0.066502,0.115664
song341.wav,0.277392,0.063324,0.006414,0.066474,0.125140
song342.wav,0.267885,0.063313,0.006341,0.066549,0.115750
song343.wav,0.232473,0.062859,0.006413,0.066425,0.080977
song344.wav,0.267961,0.063547,0.006383,0.066392,0.115691
song345.wav,0.282082,0.062961,0.006426,0.066380,0.130182
song346.wav,0.271741,0.067278,0.006312,0.066517,0.115688
song347.wav,0.278331,0.063341,0.006700,0.066372,0.125781
song348.wav,0.267515,0.063103,0.006317,0.066510,0.115677
song349.wav,0.280259,0.063399,0.006375,0.066463,0.127955
song34.wav,0.268161,0.063616,0.006340,0.066545,0.115811
song350.wav,0.234145,0.063214,0.006492,0.066444,0.081897
song351.wav,0.269120,0.064348,0.006355,0.066621,0.115687
song352.wav,0.266734,0.063134,0.005687,0.066539,0.115614
song353.wav,0.268932,0.064716,0.006284,0.066511,0.115592
song354.wav,0.267415,0.063124,0.006353,0.066387,0.115675
song355.wav,0.267231,0.062736,0.006327,0.066632,0.115686
song356.wav,0.267515,0.063216,0.006335,0.066490,0.115673
song357.wav,0.268066,0.063515,0.006370,0.066524,0.115676
song358.wav,0.267734,0.063482,0.006332,0.066388,0.115682
song359.wav,0.267647,0.063415,0.006318,0.066494,0.115685
song35.wav,0.267675,0.063351,0.006356,0.066477,0.115701
song360.wav,0.268586,0.064113,0.006338,0.066606,0.115634
song361.wav,0.267279,0.062858,0.006392,0.066577,0.115680
song362.wav,0.267488,0.063048,0.006333,0.066502,0.115734
song363.wav,0.267627,0.063177,0.006354,0.066531,0.115701
song364.wav,0.267520,0.063287,0.006374,0.066436,0.115630
song365.wav,0.267473,0.063165,0.006307,0.066519,0.115658
song366.wav,0.274730,0.070309,0.006312,0.066455,0.115731
song367.wav,0.267137,0.062741,0.006293,0.066526,0.115853
song368.wav,0.268587,0.064365,0.006305,0.066520,0.115631
song369.wav,0.267444,0.063171,0.006372,0.066462,0.115654
song36.wav,0.268177,0.063799,0.006347,0.066563,0.115629
song370.wav,0.266835,0.062527,0.006328,0.066486,0.115722
song371.wav,0.267469,0.063165,0.006312,0.066461,0.115665
song372.wav,0.273248,0.068966,0.006329,0.066381,0.115699
song373.wav,0.267452,0.063112,0.006310,0.066450,0.115643
song374.wav,0.267230,0.062631,0.006329,0.066500,0.115796
song375.wav,0.267651,0.063178,0.006354,0.066583,0.115650
song376.wav,0.267129,0.062905,0.006361,0.066480,0.115657
song377.wav,0.267215,0.062863,0.006323,0.066429,0.115688
song378.wav,0.267719,0.063479,0.006335,0.066374,0.115612
song379.wav,0.267853,0.063526,0.006355,0.066427,0.115662
song37.wav,0.266822,0.062649,0.006295,0.066446,0.115599
song380.wav,0.267696,0.063376,0.006306,0.066442,0.115664
song381.wav,0.272075,0.067637,0.006369,0.066499,0.115671
song382.wav,0.268738,0.064456,0.006388,0.066366,0.115629
song383.wav,0.267441,0.063067,0.006340,0.066441,0.115669
song384.wav,0.267165,0.062864,0.006299,0.066448,0.115613
song385.wav,0.267137,0.062969,0.006280,0.066489,0.115553
song386.wav,0.267746,0.063498,0.006297,0.066528,0.115563
song387.wav,0.267483,0.063192,0.006365,0.066449,0.115695
song388.wav,0.266812,0.062709,0.006271,0.066517,0.115558
song389.wav,0.266983,0.062660,0.006475,0.066386,0.115684
song38.wav,0.267469,0.063154,0.006349,0.066442,0.115712
song390.wav,0.267241,0.062746,0.006533,0.066346,0.115617
song391.wav,0.267515,0.063450,0.006319,0.066365,0.115628
song392.wav,0.267133,0.062978,0.006305,0.066455,0.115616
song393.wav,0.267078,0.063114,0.006318,0.066348,0.115501
song394.wav,0.267718,0.063469,0.006347,0.066495,0.115648
song395.wav,0.268272,0.063859,0.006246,0.066552,0.115713
song396.wav,0.267107,0.063010,0.006335,0.066472,0.115587
song397.wav,0.267517,0.063334,0.006306,0.066454,0.115651
song398.wav,0.267313,0.063229,0.006292,0.066428,0.115695
song399.wav,0.272901,0.068607,0.006312,0.066432,0.115680
song39.wav,0.267162,0.062859,0.006313,0.066577,0.115685
song3.wav,0.267201,0.062937,0.006364,0.066426,0.115625
song400.wav,0.267463,0.063147,0.006333,0.066556,0.115660
song401.wav,0.270435,0.063575,0.006254,0.066469,0.115574
song402.wav,0.267309,0.063117,0.006282,0.066522,0.115591
