song,total,write,read,gen_fpid
song11.wav,0.643239,0.270867,0.026015,0.195609
song12_extra.wav,0.405742,0.113102,0.017238,0.218350
song14_extra.wav,0.401815,0.115414,0.016742,0.215017
song15_extra.wav,0.399133,0.115299,0.016338,0.214159
song16_extra.wav,0.426114,0.115147,0.016312,0.240925
song17_extra.wav,0.413420,0.129369,0.016439,0.214053
song18_extra.wav,0.396750,0.113999,0.016155,0.214168
song19_extra.wav,0.397262,0.115579,0.016221,0.213450
song20_extra.wav,0.399549,0.115244,0.016715,0.214185
song21_extra.wav,0.368974,0.115423,0.015808,0.184721
song22_extra.wav,0.459795,0.128375,0.020204,0.231120
song23_extra.wav,0.446139,0.128122,0.020072,0.230785
song24_extra.wav,0.453188,0.135211,0.019710,0.231207
song26_extra.wav,0.446855,0.128338,0.019917,0.231464
song27_extra.wav,0.417185,0.128616,0.020666,0.199879
song28_extra.wav,0.449793,0.129745,0.020268,0.231768
song44_extra.wav,0.466504,0.134410,0.020092,0.243018
song45_extra.wav,0.457889,0.138288,0.019718,0.232263
song46_extra.wav,0.456988,0.128223,0.029583,0.231141
song47_extra.wav,0.446918,0.128828,0.020278,0.230951
song49_extra.wav,0.448981,0.131058,0.019692,0.230837
song4_extra.wav,0.458070,0.140484,0.019796,0.230748
song50_extra.wav,0.449004,0.129943,0.019697,0.231736
song51_extra.wav,0.456631,0.129373,0.020224,0.231252
song52_extra.wav,0.448845,0.130338,0.019917,0.231150
song53_extra.wav,0.430229,0.128963,0.019960,0.213452
song54_extra.wav,0.449503,0.130279,0.020384,0.231598
song56_extra.wav,0.411377,0.129148,0.020211,0.194475
song57_extra.wav,0.445898,0.128831,0.019546,0.231092
song58_extra.wav,0.446033,0.128782,0.019685,0.230690
song59_extra.wav,0.437546,0.136778,0.014437,0.225196
song5_extra.wav,0.380928,0.108919,0.014811,0.209074
song60_extra.wav,0.381057,0.109202,0.014837,0.209254
song61_extra.wav,0.382018,0.109706,0.014899,0.208653
song63_extra.wav,0.379181,0.107388,0.014971,0.208809
song64_extra.wav,0.336618,0.092399,0.011840,0.196044
song65_extra.wav,0.338680,0.093226,0.011870,0.196424
song66_extra.wav,0.343267,0.098412,0.011993,0.196195
song67_extra.wav,0.338739,0.091893,0.012042,0.197702
song68_extra.wav,0.337421,0.092108,0.011704,0.196484
song69_extra.wav,0.343354,0.097727,0.011871,0.196797
song70_extra.wav,0.307154,0.082174,0.011800,0.182813
song71_extra.wav,0.311547,0.081583,0.012322,0.188504
song72_extra.wav,0.311799,0.082221,0.011598,0.188673
song73_extra.wav,0.317307,0.087712,0.011659,0.188422
song74_extra.wav,0.297012,0.082003,0.012295,0.172974
song75_extra.wav,0.310651,0.080826,0.011700,0.188629
song76_extra.wav,0.314337,0.095124,0.009982,0.183163
song78_extra.wav,0.298775,0.080039,0.010389,0.183402
song79_extra.wav,0.293566,0.075587,0.010118,0.183330
song7_extra.wav,0.293765,0.075713,0.009980,0.183139
song80_extra.wav,0.296310,0.077470,0.010388,0.183314
song81_extra.wav,0.294231,0.076193,0.009910,0.183627
song82_extra.wav,0.303313,0.085050,0.010085,0.183120
song83_extra.wav,0.294148,0.076027,0.010026,0.183316
song85_extra.wav,0.282309,0.072596,0.008907,0.179645
song86_extra.wav,0.282595,0.072879,0.008883,0.179451
song87_extra.wav,0.280406,0.073081,0.009107,0.176632
song88_extra.wav,0.282984,0.072517,0.009054,0.179804
song89_extra.wav,0.286432,0.073974,0.011189,0.179633
song8_extra.wav,0.282946,0.072755,0.009355,0.179634
song90_extra.wav,0.283275,0.073252,0.008841,0.179537
song92_extra.wav,0.276505,0.072635,0.008996,0.173287
song93_extra.wav,0.274451,0.070271,0.008418,0.177018
song94_extra.wav,0.274319,0.070580,0.008155,0.176697
song95_extra.wav,0.274211,0.069701,0.008830,0.176880
song96_extra.wav,0.273558,0.070017,0.008167,0.176604
song97_extra.wav,0.277460,0.069892,0.008624,0.176817
song98_extra.wav,0.274059,0.069895,0.008730,0.176766
song9_extra.wav,0.307111,0.070121,0.008246,0.210105
song0.wav,0.274661,0.071116,0.008201,0.176769
song10.wav,0.273889,0.071904,0.007698,0.176302
song111.wav,0.267795,0.068387,0.008175,0.174582
song113.wav,0.267672,0.068468,0.007990,0.174331
song115.wav,0.267770,0.068216,0.008206,0.174579
song117.wav,0.267522,0.068773,0.007726,0.174364
song119.wav,0.268644,0.068974,0.008315,0.174557
song120.wav,0.268639,0.069046,0.008108,0.174726
song105_extra.wav,0.280156,0.068173,0.008219,0.186745
song106_extra.wav,0.267260,0.068245,0.007758,0.174500
song107_extra.wav,0.302819,0.068502,0.007714,0.209771
song109_extra.wav,0.264636,0.069253,0.007375,0.172830
song10_extra.wav,0.268256,0.072811,0.007436,0.172822
song11_extra.wav,0.262531,0.067392,0.007395,0.172693
song1_extra.wav,0.263097,0.067375,0.007661,0.172787
song0_extra.wav,0.261456,0.066249,0.007398,0.172706
song100_extra.wav,0.262964,0.067369,0.007600,0.172668
song101_extra.wav,0.261833,0.066484,0.007352,0.172856
song102_extra.wav,0.264123,0.068879,0.007346,0.172687
song103_extra.wav,0.271995,0.076283,0.007699,0.172836
song104_extra.wav,0.263309,0.067920,0.007665,0.172548
song108_extra.wav,0.256750,0.064561,0.007126,0.171262
song13_extra.wav,0.259755,0.067642,0.007065,0.171177
song25_extra.wav,0.258971,0.066755,0.007082,0.171313
song29_extra.wav,0.256520,0.064485,0.007054,0.171052
song2_extra.wav,0.257515,0.065357,0.007145,0.171197
song30_extra.wav,0.261092,0.064906,0.007720,0.174563
song31_extra.wav,0.257881,0.065672,0.007163,0.171271
song32_extra.wav,0.297309,0.064751,0.007078,0.211411
song33_extra.wav,0.257436,0.065075,0.007135,0.171326
song34_extra.wav,0.292054,0.065636,0.007136,0.205469
song35_extra.wav,0.255129,0.065017,0.007222,0.170054
song36_extra.wav,0.271267,0.064069,0.007156,0.186796
song37_extra.wav,0.254917,0.064682,0.006958,0.170169
song38_extra.wav,0.253340,0.064979,0.006927,0.168385
song39_extra.wav,0.255282,0.065014,0.006896,0.170238
song3_extra.wav,0.270456,0.064971,0.007318,0.170213
song40_extra.wav,0.254584,0.064655,0.006949,0.170167
song41_extra.wav,0.254274,0.063939,0.007301,0.170122
song42_extra.wav,0.254134,0.064122,0.006936,0.170011
song43_extra.wav,0.254175,0.063607,0.007566,0.170135
song48_extra.wav,0.254174,0.063909,0.006927,0.170195
song55_extra.wav,0.254910,0.064664,0.007171,0.170207
song62_extra.wav,0.253795,0.063860,0.006902,0.169994
song6_extra.wav,0.254481,0.063897,0.007478,0.170217
song77_extra.wav,0.255620,0.065301,0.007195,0.169992
song84_extra.wav,0.254773,0.064695,0.006962,0.170235
song91_extra.wav,0.257748,0.067811,0.006884,0.169998
song99_extra.wav,0.253796,0.063784,0.006893,0.170231
song110.wav,0.272130,0.067180,0.006924,0.170274
song112.wav,0.254359,0.063897,0.007324,0.170179
song114.wav,0.262778,0.065283,0.006984,0.177468
song116.wav,0.255283,0.064972,0.007167,0.170161
song118.wav,0.259675,0.064663,0.008307,0.173608
song121.wav,0.254228,0.064341,0.006879,0.170173
song122.wav,0.307277,0.064885,0.007271,0.222083
song123.wav,0.255265,0.064970,0.007040,0.170281
song124.wav,0.273299,0.065490,0.007051,0.187515
song125.wav,0.255311,0.065066,0.007074,0.170224
song126.wav,0.254716,0.064739,0.006868,0.170201
song127.wav,0.255047,0.065047,0.006905,0.170135
song128.wav,0.261386,0.070968,0.007142,0.170176
song129.wav,0.255239,0.065312,0.006868,0.170097
song12.wav,0.254556,0.064238,0.006883,0.170233
song130.wav,0.254526,0.064501,0.006863,0.170101
song131.wav,0.255400,0.064679,0.007619,0.170160
song132.wav,0.260360,0.070567,0.006838,0.169949
song133.wav,0.254300,0.064299,0.006977,0.170132
song134.wav,0.263875,0.073820,0.006847,0.170093
song135.wav,0.256056,0.065524,0.006943,0.170650
song136.wav,0.279456,0.089225,0.006934,0.170120
song137.wav,0.254199,0.063809,0.006926,0.170344
song138.wav,0.257072,0.064886,0.006918,0.172166
song139.wav,0.255682,0.065740,0.006957,0.170128
song13.wav,0.277271,0.071256,0.006906,0.186123
song140.wav,0.272090,0.066938,0.006897,0.170308
song141.wav,0.248703,0.064846,0.006903,0.163728
song142.wav,0.256260,0.066121,0.006956,0.170170
song143.wav,0.255848,0.064658,0.008091,0.170061
song144.wav,0.263602,0.073794,0.006940,0.170015
song145.wav,0.254922,0.064675,0.007178,0.170259
song146.wav,0.255321,0.065212,0.006925,0.170108
song147.wav,0.256132,0.066048,0.006907,0.170182
song148.wav,0.254997,0.064783,0.006940,0.170134
song149.wav,0.254932,0.065056,0.006899,0.170153
song14.wav,0.254806,0.064587,0.006891,0.170133
song150.wav,0.254032,0.064151,0.006955,0.170067
song151.wav,0.267479,0.064772,0.006940,0.170067
song152.wav,0.254850,0.064930,0.006919,0.170155
song153.wav,0.281107,0.090874,0.006950,0.170178
song154.wav,0.254677,0.064644,0.006935,0.170234
song155.wav,0.254697,0.064342,0.006886,0.170195
song156.wav,0.254857,0.064246,0.007356,0.170267
song157.wav,0.289945,0.066090,0.007253,0.203552
song158.wav,0.254546,0.064463,0.006943,0.170217
song159.wav,0.282385,0.064162,0.007172,0.197876
song15.wav,0.255096,0.064088,0.007059,0.170654
song160.wav,0.244768,0.064173,0.007225,0.160336
song161.wav,0.254191,0.063933,0.007209,0.170176
song162.wav,0.271979,0.065162,0.007014,0.171549
song163.wav,0.254304,0.063935,0.007190,0.170242
song164.wav,0.261843,0.071997,0.006871,0.170143
song165.wav,0.254663,0.064614,0.006953,0.170087
song166.wav,0.254763,0.064637,0.007094,0.170077
song167.wav,0.254866,0.064238,0.007420,0.170344
song168.wav,0.253951,0.063962,0.006935,0.170187
song169.wav,0.254542,0.064550,0.006907,0.170053
song16.wav,0.254100,0.064185,0.006909,0.170132
song170.wav,0.256079,0.065937,0.006945,0.170180
song171.wav,0.262281,0.072159,0.006942,0.170199
song172.wav,0.255133,0.064837,0.006902,0.170215
song173.wav,0.254825,0.064706,0.007010,0.170216
song174.wav,0.277046,0.086866,0.006920,0.170077
song175.wav,0.255401,0.065180,0.007067,0.170209
song176.wav,0.256487,0.066246,0.006892,0.170237
song177.wav,0.254951,0.064705,0.006976,0.170210
song178.wav,0.249111,0.065394,0.006900,0.163851
song179.wav,0.256501,0.065190,0.008179,0.170140
song17.wav,0.290962,0.064491,0.006880,0.206575
song180.wav,0.254967,0.064861,0.006946,0.170204
song181.wav,0.265246,0.065048,0.006984,0.180140
song182.wav,0.254668,0.064701,0.006858,0.170096
song183.wav,0.254992,0.064819,0.007258,0.170107
song184.wav,0.254430,0.064054,0.007164,0.170152
song185.wav,0.254006,0.064127,0.006896,0.170126
song186.wav,0.255394,0.065165,0.006916,0.170389
song187.wav,0.254354,0.064324,0.006894,0.170204
song188.wav,0.253993,0.063968,0.006942,0.170030
song189.wav,0.255297,0.064980,0.006961,0.170238
song18.wav,0.255154,0.065055,0.006905,0.170072
song190.wav,0.256209,0.065980,0.006981,0.170235
song191.wav,0.267551,0.077184,0.006898,0.170262
song192.wav,0.255098,0.065242,0.006902,0.170116
song193.wav,0.269193,0.066164,0.006992,0.182706
song194.wav,0.254754,0.064693,0.007032,0.170166
song195.wav,0.262627,0.065218,0.007148,0.177238
song196.wav,0.254523,0.064570,0.006928,0.170111
song197.wav,0.255507,0.065389,0.006885,0.170194
song198.wav,0.254691,0.064706,0.006911,0.170186
song199.wav,0.271310,0.065852,0.006928,0.170428
song19.wav,0.254630,0.064695,0.006904,0.170007
song1.wav,0.255132,0.065034,0.006942,0.170169
song200.wav,0.254881,0.065023,0.006879,0.170011
song201.wav,0.254275,0.063631,0.007566,0.170159
song202.wav,0.254746,0.064615,0.007159,0.170056
song203.wav,0.254998,0.064850,0.006919,0.170137
song204.wav,0.267878,0.077472,0.007177,0.170091
song205.wav,0.255747,0.065133,0.007147,0.170195
song206.wav,0.256307,0.066107,0.006992,0.170131
song207.wav,0.254157,0.064250,0.006947,0.170100
song208.wav,0.249189,0.064815,0.006882,0.164505
song209.wav,0.255153,0.065105,0.006948,0.170064
song20.wav,0.290619,0.064160,0.007014,0.206313
song210.wav,0.255615,0.065508,0.006931,0.170138
song211.wav,0.256704,0.065384,0.008043,0.170186
song212.wav,0.254726,0.064746,0.006933,0.170164
song213.wav,0.253988,0.063862,0.007131,0.170170
song214.wav,0.255574,0.065198,0.007385,0.170013
song215.wav,0.255204,0.065167,0.006905,0.170177
song216.wav,0.255506,0.064957,0.007357,0.170171
song217.wav,0.255371,0.064612,0.007009,0.170496
song218.wav,0.255034,0.064920,0.006911,0.170071
song219.wav,0.254997,0.065052,0.006920,0.170066
song21.wav,0.278793,0.076306,0.006850,0.182520
song220.wav,0.253800,0.063697,0.006958,0.170212
song221.wav,0.290854,0.064963,0.006982,0.205938
song222.wav,0.254902,0.064510,0.007178,0.170173
song223.wav,0.258926,0.065124,0.006990,0.173864
song224.wav,0.255797,0.065080,0.007455,0.170187
song225.wav,0.285352,0.064476,0.006926,0.200762
song226.wav,0.253938,0.063966,0.006865,0.170197
song227.wav,0.255144,0.065117,0.006963,0.170160
song228.wav,0.254823,0.064747,0.007044,0.170103
song229.wav,0.254573,0.064708,0.006923,0.170029
song22.wav,0.254363,0.064525,0.006930,0.169976
song230.wav,0.254071,0.063930,0.006931,0.170185
song231.wav,0.254849,0.064662,0.007151,0.170062
song232.wav,0.254395,0.064356,0.006932,0.170227
song233.wav,0.268243,0.065656,0.006896,0.170076
song234.wav,0.254669,0.064592,0.006882,0.170202
song235.wav,0.261090,0.071236,0.006921,0.169954
song236.wav,0.255070,0.063669,0.008067,0.170273
song237.wav,0.264057,0.064514,0.006955,0.177403
song238.wav,0.253758,0.063815,0.006895,0.170123
song239.wav,0.286226,0.064430,0.006972,0.201587
song23.wav,0.254482,0.064488,0.006901,0.170119
song240.wav,0.256461,0.064943,0.006898,0.171579
song241.wav,0.254875,0.064841,0.006899,0.170206
song242.wav,0.254371,0.063985,0.007407,0.170109
