song,total,write,read,gen_fpid
song46.wav,4.058282,0.137737,0.021592,3.825205
song470.wav,4.055386,0.132857,0.021763,3.827022
song471.wav,4.103401,0.138426,0.021547,3.870134
song472.wav,4.074266,0.131886,0.021556,3.846573
song473.wav,4.069125,0.137785,0.021795,3.835800
song474.wav,4.093913,0.132103,0.022005,3.865804
song475.wav,4.048764,0.131965,0.021478,3.822229
song476.wav,4.051135,0.134121,0.022328,3.821463
song477.wav,4.056034,0.132099,0.021518,3.828826
song478.wav,4.104706,0.138951,0.021971,3.870135
song479.wav,4.106164,0.132632,0.021624,3.878061
song47.wav,4.069311,0.131504,0.021801,3.833372
song480.wav,4.052456,0.132546,0.021481,3.825323
song481.wav,4.096133,0.130066,0.022106,3.870005
song482.wav,4.116272,0.131028,0.021272,3.890716
song483.wav,4.057575,0.131591,0.025581,3.827237
song484.wav,4.106912,0.131518,0.022013,3.880380
song485.wav,4.051609,0.130767,0.021375,3.826544
song486.wav,4.107132,0.139499,0.027509,3.860678
song487.wav,4.048312,0.131352,0.021775,3.822096
song488.wav,4.109223,0.132718,0.021920,3.881016
song489.wav,4.089708,0.130714,0.021628,3.855706
song48.wav,4.057240,0.130656,0.021649,3.831464
song490.wav,4.050957,0.130762,0.021683,3.824954
song491.wav,4.087936,0.129998,0.021524,3.863110
song492.wav,4.107010,0.137773,0.021737,3.868514
song493.wav,4.058683,0.131667,0.021931,3.831483
song494.wav,4.097425,0.131269,0.021354,3.871605
song495.wav,4.113216,0.131742,0.021707,3.885267
song496.wav,4.077152,0.130029,0.021887,3.851954
song497.wav,4.089133,0.131708,0.021495,3.861994
song498.wav,4.047632,0.132331,0.021295,3.820843
song499.wav,4.098122,0.148268,0.022263,3.846518
song49.wav,4.067964,0.132379,0.022017,3.839917
song4.wav,4.096688,0.132225,0.021554,3.869404
song500.wav,4.106404,0.132051,0.021704,3.879634
song501.wav,4.053858,0.132058,0.021727,3.826423
song502.wav,4.096949,0.132051,0.021669,3.869667
song503.wav,4.051603,0.131275,0.021512,3.825570
song504.wav,4.112872,0.138688,0.021804,3.873548
song505.wav,4.059306,0.137786,0.021519,3.826338
song506.wav,4.098482,0.132670,0.021603,3.870837
song507.wav,4.092154,0.131477,0.022041,3.857043
song508.wav,4.053559,0.130924,0.021500,3.827064
song509.wav,4.102569,0.133070,0.021844,3.873920
song50.wav,4.095803,0.131269,0.021308,3.869681
song510.wav,4.074383,0.137283,0.021617,3.834556
song511.wav,4.107373,0.131500,0.021898,3.880172
song512.wav,4.081483,0.139509,0.021380,3.846490
song513.wav,4.085368,0.128697,0.021554,3.861910
song514.wav,4.059179,0.130204,0.021358,3.833524
song515.wav,4.091229,0.132095,0.021542,3.864037
song516.wav,4.108153,0.131679,0.022060,3.880480
song517.wav,4.048662,0.131256,0.021444,3.822600
song518.wav,4.101564,0.132090,0.022110,3.873422
song519.wav,4.097145,0.131154,0.022351,3.870766
song51.wav,4.100153,0.139602,0.021977,3.859376
song520.wav,3.920866,0.065394,0.007442,3.834035
song521.wav,3.873444,0.062851,0.007447,3.789759
song522.wav,3.878780,0.064432,0.006979,3.794258
song523.wav,3.883904,0.064184,0.007036,3.799572
song524.wav,3.878383,0.067051,0.007252,3.790336
song525.wav,3.916106,0.065637,0.007493,3.828775
song526.wav,3.911171,0.065182,0.007586,3.823358
song527.wav,3.892087,0.067036,0.007923,3.800848
song528.wav,3.925441,0.077123,0.007930,3.823229
song529.wav,3.929378,0.068746,0.008344,3.834698
song52.wav,3.903824,0.069658,0.008799,3.805962
song530.wav,3.914282,0.071676,0.009703,3.811379
song531.wav,3.948842,0.073869,0.010674,3.840478
song532.wav,3.970791,0.088327,0.010230,3.845423
song533.wav,3.971244,0.082211,0.011187,3.846636
song534.wav,3.939879,0.095656,0.011542,3.798439
song535.wav,3.982340,0.097396,0.013131,3.829653
song536.wav,4.047322,0.114369,0.017123,3.848996
song537.wav,4.054230,0.114637,0.019998,3.862206
song538.wav,4.066066,0.132318,0.021769,3.838284
song539.wav,4.096380,0.133853,0.021769,3.867303
song53.wav,4.091591,0.131494,0.022453,3.863745
song540.wav,4.057082,0.139375,0.021689,3.822404
song541.wav,4.088321,0.132078,0.022164,3.860046
song542.wav,4.094687,0.132125,0.022168,3.866625
song543.wav,4.105217,0.130715,0.028626,3.871834
song544.wav,4.071695,0.133380,0.022325,3.841752
song545.wav,4.085918,0.132231,0.021808,3.858053
song546.wav,4.095755,0.132513,0.021899,3.867424
song547.wav,4.101444,0.131333,0.022206,3.873981
song548.wav,4.072606,0.140571,0.022297,3.835392
song549.wav,4.095229,0.144904,0.021858,3.846486
song54.wav,4.108438,0.132440,0.021887,3.881184
song550.wav,4.066532,0.132173,0.021591,3.837906
song551.wav,4.096115,0.130241,0.021569,3.870359
song552.wav,4.053804,0.131485,0.021436,3.826971
song553.wav,4.107974,0.131176,0.021831,3.881482
song554.wav,4.109030,0.131938,0.021829,3.881439
song555.wav,4.107608,0.131576,0.021643,3.880237
song556.wav,4.080942,0.132227,0.022021,3.852326
song557.wav,4.085515,0.131668,0.022382,3.857647
song558.wav,4.102026,0.131499,0.021867,3.875304
song559.wav,4.083255,0.131790,0.021708,3.856652
song55.wav,4.092110,0.130161,0.021508,3.867041
song560.wav,4.094183,0.138193,0.021805,3.859607
song561.wav,4.085207,0.131803,0.022005,3.858203
song562.wav,4.097421,0.130654,0.021973,3.871624
song563.wav,4.091837,0.146453,0.021924,3.843817
song564.wav,4.099608,0.131890,0.022137,3.872218
song565.wav,4.083020,0.131228,0.021917,3.856116
song566.wav,4.088606,0.129523,0.022534,3.862701
song567.wav,4.098228,0.130398,0.021673,3.872907
song568.wav,4.089844,0.140428,0.021808,3.854506
song569.wav,4.088143,0.139779,0.021992,3.845618
song56.wav,4.099431,0.131991,0.021708,3.872120
song570.wav,4.086708,0.132213,0.021725,3.858798
song571.wav,4.083244,0.131499,0.021988,3.856237
song572.wav,4.101122,0.131547,0.021870,3.874054
song573.wav,4.081723,0.132267,0.021724,3.854378
song574.wav,4.073525,0.131872,0.021799,3.846620
song575.wav,4.085022,0.133071,0.021818,3.856422
song576.wav,4.085801,0.131737,0.021719,3.858902
song577.wav,4.078898,0.131964,0.021523,3.852513
song578.wav,4.098478,0.139557,0.023196,3.856234
song579.wav,4.097507,0.132589,0.021755,3.869617
song57.wav,4.075843,0.132180,0.021620,3.848254
song580.wav,4.079740,0.129643,0.021487,3.854263
song581.wav,4.100533,0.131752,0.021571,3.873226
song582.wav,4.089816,0.131166,0.022566,3.860583
song583.wav,4.070399,0.140292,0.021643,3.834113
song584.wav,4.099724,0.131685,0.021738,3.873029
song585.wav,4.073024,0.130881,0.022012,3.846950
song586.wav,4.084324,0.130224,0.021792,3.859323
song587.wav,4.068139,0.133132,0.021896,3.839105
song588.wav,4.082995,0.139747,0.021487,3.849100
song589.wav,4.079375,0.138688,0.021741,3.845912
song58.wav,4.088956,0.133048,0.021273,3.861042
song590.wav,4.079280,0.130667,0.022238,3.853235
song591.wav,4.073669,0.130796,0.021504,3.848700
song592.wav,4.093961,0.137766,0.022417,3.852526
song593.wav,4.092655,0.131228,0.021588,3.866478
song594.wav,4.061540,0.131267,0.022065,3.834795
song595.wav,4.062555,0.141576,0.021739,3.824993
song596.wav,4.093116,0.131927,0.021841,3.866124
song597.wav,4.064069,0.130983,0.021270,3.838893
song598.wav,4.076454,0.132432,0.021475,3.840897
song599.wav,4.084971,0.132108,0.021685,3.857140
song59.wav,4.063606,0.132577,0.021326,3.836938
song5.wav,4.076605,0.132304,0.021504,3.849393
song600.wav,4.099574,0.131955,0.027218,3.867419
song601.wav,4.066421,0.131297,0.021287,3.840638
song602.wav,4.076734,0.130721,0.021356,3.851439
song603.wav,4.092094,0.131701,0.021824,3.864495
song604.wav,4.059527,0.131191,0.021145,3.834278
song605.wav,4.064772,0.131836,0.021397,3.838064
song606.wav,4.085341,0.140587,0.021612,3.843226
song607.wav,4.092981,0.141115,0.021454,3.856875
song608.wav,4.060594,0.138155,0.021303,3.827130
song609.wav,4.069469,0.139101,0.022020,3.834573
song60.wav,4.092043,0.130757,0.021528,3.866337
song610.wav,4.077446,0.133422,0.021685,3.849405
song611.wav,4.078180,0.130798,0.021627,3.845134
song612.wav,4.077206,0.132457,0.022088,3.849035
song613.wav,4.064824,0.132160,0.021369,3.837635
song614.wav,4.070645,0.132022,0.021921,3.842785
song615.wav,4.081806,0.132558,0.022025,3.853428
song616.wav,4.069187,0.132249,0.022484,3.841058
song617.wav,4.077498,0.131371,0.021500,3.850803
song618.wav,4.086860,0.131800,0.021625,3.859797
song619.wav,4.112380,0.131157,0.031205,3.859933
song61.wav,4.070310,0.135675,0.021647,3.838524
song620.wav,4.085866,0.138454,0.021506,3.851926
song621.wav,4.083586,0.132247,0.021608,3.856020
song622.wav,4.057986,0.132411,0.021428,3.830939
song623.wav,4.074081,0.139182,0.022245,3.831746
song624.wav,4.093243,0.132207,0.021838,3.864764
song625.wav,4.058976,0.132262,0.021819,3.831343
song626.wav,4.070574,0.131330,0.021537,3.843976
song627.wav,4.091878,0.138865,0.021631,3.857215
song628.wav,4.068054,0.132201,0.022098,3.840142
song629.wav,4.066460,0.138483,0.021977,3.831964
song62.wav,4.076620,0.132247,0.021679,3.848837
song630.wav,4.063329,0.131077,0.021749,3.837120
song631.wav,4.068647,0.132483,0.022071,3.840465
song632.wav,4.082496,0.131476,0.021780,3.854909
song633.wav,4.067385,0.132082,0.021926,3.839185
song634.wav,4.062701,0.131358,0.021807,3.836465
song635.wav,4.074982,0.131367,0.021879,3.848123
song636.wav,4.055129,0.132396,0.021725,3.827378
song637.wav,4.058182,0.131233,0.022168,3.830885
song638.wav,4.067912,0.133064,0.022140,3.821999
song639.wav,4.078701,0.132687,0.021666,3.850713
song63.wav,4.158726,0.138966,0.036547,3.890749
song640.wav,4.091696,0.132487,0.021578,3.862957
song641.wav,4.062306,0.132079,0.021978,3.834715
song642.wav,4.067445,0.130780,0.021054,3.841716
song643.wav,4.074935,0.146777,0.022005,3.825380
song644.wav,4.078399,0.132111,0.021346,3.850664
song645.wav,4.048400,0.130888,0.021647,3.822304
song646.wav,4.070305,0.129973,0.021613,3.844630
song647.wav,4.053953,0.131142,0.021761,3.826087
song648.wav,4.059343,0.131851,0.021703,3.831422
song649.wav,4.066812,0.138089,0.022218,3.831506
song64.wav,4.086087,0.132718,0.021740,3.857408
song650.wav,4.065082,0.131818,0.021615,3.837960
song651.wav,4.124553,0.140871,0.022045,3.887734
song652.wav,4.080406,0.132214,0.021670,3.852479
song653.wav,4.066825,0.130821,0.021458,3.840832
song654.wav,4.069461,0.132425,0.021513,3.842149
song655.wav,4.090948,0.139142,0.022007,3.856355
song656.wav,4.050431,0.134507,0.021143,3.821130
song657.wav,4.060255,0.132213,0.020959,3.833357
song658.wav,4.082054,0.132653,0.021557,3.853475
song659.wav,4.075569,0.133578,0.022779,3.844223
song65.wav,4.052836,0.131805,0.021530,3.825234
song660.wav,4.075370,0.139416,0.021850,3.834559
song661.wav,4.068546,0.138293,0.021866,3.834418
song662.wav,4.064868,0.132166,0.021242,3.837581
song663.wav,4.067341,0.144923,0.021594,3.826988
song664.wav,4.079291,0.130870,0.021501,3.853757
song665.wav,4.072458,0.131673,0.021899,3.845761
song666.wav,4.056253,0.138349,0.021642,3.822090
song667.wav,4.078990,0.131397,0.021973,3.852772
song668.wav,4.058527,0.132324,0.021542,3.831250
song669.wav,4.063222,0.132585,0.021451,3.835700
song66.wav,4.073152,0.131000,0.021629,3.847015
song670.wav,4.055042,0.132907,0.021596,3.827688
song671.wav,4.057897,0.130618,0.021694,3.831737
song672.wav,4.077395,0.132479,0.021667,3.848267
song673.wav,4.052997,0.130988,0.021546,3.827670
song674.wav,4.069488,0.131558,0.021542,3.843288
song675.wav,4.073404,0.138671,0.022255,3.830884
song676.wav,4.107252,0.132412,0.021997,3.878933
song677.wav,4.059728,0.131960,0.021671,3.832855
song678.wav,4.076630,0.140524,0.028304,3.827425
song679.wav,4.073248,0.131516,0.021653,3.846221
song67.wav,4.062471,0.131034,0.021632,3.836089
