song,total,write,read,gen_fpid
song11.wav,0.551225,0.204358,0.024912,0.189821
song12_extra.wav,0.425089,0.144390,0.015814,0.212853
song14_extra.wav,0.380205,0.105634,0.015192,0.210574
song15_extra.wav,0.383852,0.109333,0.015044,0.210198
song16_extra.wav,0.386149,0.109118,0.019303,0.209598
song17_extra.wav,0.443842,0.125194,0.019054,0.237603
song18_extra.wav,0.432738,0.126781,0.019077,0.225013
song19_extra.wav,0.433451,0.126902,0.018782,0.225835
song20_extra.wav,0.438447,0.132633,0.019431,0.224694
song21_extra.wav,0.466816,0.133278,0.021442,0.239816
song22_extra.wav,0.471159,0.135487,0.022224,0.239810
song23_extra.wav,0.462621,0.133385,0.022332,0.234193
song24_extra.wav,0.466322,0.132508,0.021359,0.239924
song26_extra.wav,0.450043,0.133919,0.021963,0.220263
song27_extra.wav,0.466624,0.133295,0.021720,0.239462
song28_extra.wav,0.475798,0.141951,0.021036,0.239328
song44_extra.wav,0.472557,0.133422,0.022595,0.242499
song45_extra.wav,0.470938,0.135275,0.021362,0.240691
song46_extra.wav,0.485961,0.135502,0.022559,0.253026
song47_extra.wav,0.469207,0.133470,0.021678,0.240308
song49_extra.wav,0.478464,0.135821,0.021667,0.239795
song4_extra.wav,0.468480,0.133446,0.021388,0.240837
song50_extra.wav,0.467040,0.134106,0.021194,0.239804
song51_extra.wav,0.467908,0.134801,0.022387,0.235597
song52_extra.wav,0.469629,0.134471,0.021676,0.239317
song53_extra.wav,0.479978,0.134426,0.021911,0.249141
song54_extra.wav,0.468144,0.132797,0.021821,0.240063
song56_extra.wav,0.478469,0.143528,0.020761,0.239656
song57_extra.wav,0.405797,0.123495,0.016247,0.213752
song58_extra.wav,0.401331,0.119075,0.015916,0.214052
song59_extra.wav,0.400017,0.113504,0.020996,0.213399
song5_extra.wav,0.386823,0.115536,0.016458,0.201670
song60_extra.wav,0.345092,0.094560,0.012203,0.199134
song61_extra.wav,0.360621,0.094712,0.012341,0.214660
song63_extra.wav,0.317002,0.094965,0.012553,0.171043
song64_extra.wav,0.352511,0.102826,0.012005,0.199474
song65_extra.wav,0.348554,0.096091,0.015375,0.198868
song66_extra.wav,0.322346,0.084775,0.016316,0.190379
song67_extra.wav,0.317129,0.083715,0.012366,0.190399
song68_extra.wav,0.315389,0.084510,0.010433,0.190352
song69_extra.wav,0.287371,0.084639,0.010481,0.161889
song70_extra.wav,0.317631,0.085193,0.012183,0.190326
song71_extra.wav,0.317242,0.084199,0.012330,0.190437
song72_extra.wav,0.327081,0.084228,0.010409,0.203520
song73_extra.wav,0.301272,0.077205,0.010501,0.188345
song74_extra.wav,0.298413,0.077433,0.011065,0.184879
song75_extra.wav,0.298185,0.077833,0.010285,0.184475
song76_extra.wav,0.303697,0.082640,0.011002,0.184312
song78_extra.wav,0.298511,0.078430,0.010362,0.184561
song79_extra.wav,0.297054,0.077016,0.010433,0.184305
song7_extra.wav,0.305236,0.085077,0.010427,0.184498
song80_extra.wav,0.289192,0.074050,0.009427,0.180664
song81_extra.wav,0.284868,0.073582,0.009171,0.180524
song82_extra.wav,0.288233,0.076999,0.009067,0.180292
song83_extra.wav,0.285774,0.074011,0.009513,0.180296
song85_extra.wav,0.284642,0.073375,0.009212,0.180299
song86_extra.wav,0.268531,0.072928,0.009327,0.164208
song87_extra.wav,0.284716,0.073402,0.009068,0.180408
song88_extra.wav,0.285731,0.074312,0.009538,0.180085
song89_extra.wav,0.276554,0.071926,0.008308,0.177372
song8_extra.wav,0.276419,0.071405,0.008804,0.177198
song90_extra.wav,0.282618,0.070321,0.008501,0.184567
song92_extra.wav,0.276750,0.071670,0.008366,0.177422
song93_extra.wav,0.276514,0.071419,0.008601,0.177269
song94_extra.wav,0.276203,0.071495,0.008501,0.177320
song95_extra.wav,0.275437,0.070331,0.008648,0.177157
song96_extra.wav,0.276735,0.071188,0.009060,0.177353
song97_extra.wav,0.274104,0.071057,0.007890,0.176759
song98_extra.wav,0.279182,0.069950,0.007982,0.184032
song9_extra.wav,0.269541,0.069883,0.007920,0.174932
song0.wav,0.270162,0.069283,0.008420,0.174952
song10.wav,0.268489,0.068757,0.007915,0.174993
song111.wav,0.268138,0.068383,0.007888,0.174889
song113.wav,0.277249,0.077345,0.008097,0.174981
song115.wav,0.269464,0.069538,0.008021,0.174862
song117.wav,0.269823,0.070163,0.007938,0.174972
song119.wav,0.269321,0.069224,0.008165,0.174946
song120.wav,0.265580,0.067548,0.007591,0.173266
song105_extra.wav,0.263605,0.067625,0.007573,0.173177
song106_extra.wav,0.251441,0.076055,0.007837,0.152200
song107_extra.wav,0.263767,0.067257,0.007577,0.173489
song109_extra.wav,0.248537,0.067155,0.007866,0.157840
song10_extra.wav,0.262770,0.066858,0.007471,0.173073
song11_extra.wav,0.242603,0.067380,0.007503,0.152376
song1_extra.wav,0.263166,0.067409,0.007464,0.173129
song0_extra.wav,0.288000,0.067249,0.007515,0.197812
song100_extra.wav,0.262906,0.068137,0.007156,0.172828
song101_extra.wav,0.265005,0.065953,0.007326,0.177574
song102_extra.wav,0.259106,0.066381,0.007181,0.171580
song103_extra.wav,0.283805,0.065071,0.007277,0.197485
song104_extra.wav,0.258560,0.065929,0.007155,0.171560
