song,total,write,read,dwt,gen_fpid
song75_extra.wav,0.306874,0.073227,0.008809,0.075323,0.123086
song76_extra.wav,0.286873,0.078492,0.008923,0.075344,0.097623
song78_extra.wav,0.308317,0.073778,0.008898,0.075613,0.123351
song79_extra.wav,0.307205,0.073256,0.008705,0.075446,0.123299
song7_extra.wav,0.281847,0.073361,0.009020,0.075466,0.097103
song80_extra.wav,0.307294,0.073308,0.008755,0.075561,0.123205
song81_extra.wav,0.306033,0.072283,0.008857,0.075169,0.123183
song82_extra.wav,0.302470,0.073981,0.007826,0.074680,0.120972
song83_extra.wav,0.295063,0.070082,0.007901,0.072797,0.120823
song85_extra.wav,0.298516,0.069973,0.007818,0.076506,0.120913
song86_extra.wav,0.295282,0.070436,0.007875,0.072726,0.121066
song87_extra.wav,0.295537,0.070885,0.007927,0.072668,0.120940
song88_extra.wav,0.300721,0.069798,0.008379,0.072722,0.121003
song89_extra.wav,0.295076,0.070039,0.007953,0.072797,0.120977
song8_extra.wav,0.301813,0.076259,0.008091,0.072878,0.120956
song90_extra.wav,0.291811,0.069190,0.007234,0.072692,0.120259
song92_extra.wav,0.286471,0.068315,0.007314,0.070714,0.119215
song93_extra.wav,0.286167,0.068124,0.007282,0.070646,0.119225
song94_extra.wav,0.286146,0.068353,0.007242,0.070540,0.119252
song95_extra.wav,0.278776,0.068312,0.007566,0.070785,0.111095
song96_extra.wav,0.285028,0.067065,0.007312,0.070616,0.119260
song97_extra.wav,0.287967,0.067154,0.007245,0.073602,0.119132
song98_extra.wav,0.286242,0.068390,0.007320,0.070562,0.119265
song9_extra.wav,0.286564,0.068496,0.007387,0.070531,0.119313
song0.wav,0.284087,0.067304,0.006937,0.070636,0.118911
song10.wav,0.277958,0.065281,0.006859,0.069041,0.117862
song111.wav,0.278775,0.066250,0.006854,0.069045,0.117812
song113.wav,0.278578,0.065810,0.006905,0.069116,0.117870
song115.wav,0.280860,0.066055,0.007011,0.068899,0.117656
song117.wav,0.278551,0.065990,0.006822,0.069100,0.117744
song119.wav,0.287694,0.066859,0.007030,0.068969,0.125640
song120.wav,0.278831,0.066502,0.006969,0.068947,0.117660
song105_extra.wav,0.281202,0.065781,0.007008,0.071238,0.117892
song106_extra.wav,0.278498,0.066055,0.006926,0.068993,0.117766
song107_extra.wav,0.277074,0.064764,0.006610,0.071656,0.116642
song109_extra.wav,0.272473,0.064507,0.006503,0.067636,0.116590
song10_extra.wav,0.275115,0.064362,0.006473,0.067613,0.116772
song11_extra.wav,0.272473,0.064562,0.006491,0.067638,0.116564
song1_extra.wav,0.274585,0.066218,0.006531,0.067658,0.116666
song0_extra.wav,0.272272,0.064225,0.006575,0.067623,0.116641
song100_extra.wav,0.275446,0.066899,0.006567,0.067694,0.116663
song101_extra.wav,0.272955,0.064739,0.006440,0.067716,0.116731
song102_extra.wav,0.272241,0.064217,0.006524,0.067550,0.116537
song103_extra.wav,0.285682,0.064747,0.006614,0.067708,0.116673
song104_extra.wav,0.268325,0.063468,0.006306,0.066619,0.115629
song108_extra.wav,0.268039,0.063525,0.006321,0.066496,0.115678
song13_extra.wav,0.277012,0.064545,0.006389,0.074132,0.115699
song25_extra.wav,0.267824,0.063152,0.006288,0.066600,0.115747
song29_extra.wav,0.245784,0.068265,0.006294,0.039125,0.115831
song2_extra.wav,0.268300,0.063510,0.006271,0.066646,0.115764
song30_extra.wav,0.235990,0.064397,0.006330,0.066557,0.082506
song31_extra.wav,0.268615,0.063953,0.006291,0.066621,0.115797
song32_extra.wav,0.253207,0.064146,0.006419,0.066621,0.099815
song33_extra.wav,0.268357,0.063791,0.006305,0.066485,0.115772
song34_extra.wav,0.269074,0.064131,0.006487,0.066623,0.115828
song35_extra.wav,0.268806,0.064194,0.006273,0.066571,0.115722
song36_extra.wav,0.274084,0.069355,0.006297,0.066589,0.115745
song37_extra.wav,0.267960,0.063512,0.006316,0.066516,0.115621
song38_extra.wav,0.268860,0.063880,0.006528,0.066612,0.115778
song39_extra.wav,0.268276,0.063749,0.006283,0.066494,0.115758
song3_extra.wav,0.268265,0.063713,0.006280,0.066532,0.115715
song40_extra.wav,0.267743,0.063318,0.006312,0.066540,0.115730
song41_extra.wav,0.269284,0.064660,0.006324,0.066597,0.115782
song42_extra.wav,0.267973,0.063402,0.006304,0.066515,0.115747
song43_extra.wav,0.267691,0.063039,0.006322,0.066445,0.115814
song48_extra.wav,0.267625,0.063074,0.006284,0.066593,0.115734
song55_extra.wav,0.268024,0.063120,0.006587,0.066582,0.115730
song62_extra.wav,0.268424,0.063942,0.006257,0.066509,0.115819
song6_extra.wav,0.267794,0.063150,0.006244,0.066578,0.115801
song77_extra.wav,0.270311,0.065681,0.006255,0.066534,0.115850
song84_extra.wav,0.267916,0.063291,0.006289,0.066494,0.115716
song91_extra.wav,0.268050,0.063163,0.006486,0.066543,0.115720
song99_extra.wav,0.268090,0.063187,0.006298,0.066661,0.115747
song110.wav,0.278259,0.071370,0.006267,0.066401,0.115731
song112.wav,0.268510,0.063744,0.006315,0.066545,0.115835
song114.wav,0.240676,0.064261,0.006303,0.038067,0.115795
song116.wav,0.268292,0.063861,0.006219,0.066452,0.115702
song118.wav,0.239656,0.063674,0.006294,0.066501,0.086867
song121.wav,0.276401,0.071642,0.006262,0.066544,0.115849
song122.wav,0.239707,0.064225,0.006350,0.066550,0.086340
song123.wav,0.267811,0.063025,0.006276,0.066602,0.115810
song124.wav,0.267962,0.063552,0.006295,0.066523,0.115685
song125.wav,0.268604,0.063906,0.006250,0.066539,0.115690
song126.wav,0.268414,0.063599,0.006299,0.066544,0.115784
song127.wav,0.268287,0.063523,0.006308,0.066535,0.115746
song128.wav,0.267943,0.063394,0.006240,0.066519,0.115766
song129.wav,0.267851,0.063199,0.006339,0.066496,0.115831
song12.wav,0.268153,0.063461,0.006250,0.066522,0.115712
song130.wav,0.268402,0.063729,0.006360,0.066490,0.115797
song131.wav,0.267997,0.063310,0.006306,0.066562,0.115729
song132.wav,0.268470,0.063544,0.006278,0.066603,0.115802
song133.wav,0.268468,0.063952,0.006285,0.066487,0.115712
song134.wav,0.268136,0.063472,0.006265,0.066433,0.115828
song135.wav,0.268032,0.063348,0.006246,0.066542,0.115840
song136.wav,0.268938,0.064255,0.006289,0.066622,0.115739
song137.wav,0.268454,0.063880,0.006254,0.066534,0.115740
song138.wav,0.272152,0.067129,0.006271,0.066671,0.115699
song139.wav,0.268400,0.063767,0.006276,0.066548,0.115723
song13.wav,0.275952,0.071318,0.006293,0.066430,0.115732
song140.wav,0.267920,0.063267,0.006392,0.066602,0.115685
song141.wav,0.269364,0.064596,0.006311,0.066458,0.115703
song142.wav,0.267655,0.063164,0.006286,0.066449,0.115745
song143.wav,0.238033,0.063508,0.006336,0.035896,0.115995
song144.wav,0.268227,0.063614,0.006286,0.066529,0.115794
song145.wav,0.278840,0.063055,0.006332,0.066605,0.126629
song146.wav,0.268242,0.063434,0.006256,0.066600,0.115868
song147.wav,0.249565,0.062697,0.006343,0.066536,0.097913
song148.wav,0.268078,0.063571,0.006244,0.066482,0.115732
song149.wav,0.242676,0.063283,0.006451,0.066632,0.089828
song14.wav,0.268292,0.063397,0.006537,0.066523,0.115750
song150.wav,0.268961,0.064000,0.006306,0.066724,0.115767
song151.wav,0.268693,0.063689,0.006360,0.066593,0.115768
song152.wav,0.268460,0.063772,0.006246,0.066506,0.115738
song153.wav,0.268191,0.063602,0.006282,0.066500,0.115725
song154.wav,0.268719,0.063722,0.006404,0.066637,0.115825
song155.wav,0.273863,0.069133,0.006263,0.066602,0.115762
song156.wav,0.268295,0.063482,0.006307,0.066638,0.115803
song157.wav,0.267806,0.063167,0.006319,0.066450,0.115818
song158.wav,0.268351,0.063699,0.006362,0.066507,0.115611
song159.wav,0.267661,0.063047,0.006289,0.066552,0.115725
song15.wav,0.267814,0.063115,0.006330,0.066490,0.115735
song160.wav,0.267656,0.062956,0.006294,0.066528,0.115869
song161.wav,0.267997,0.063387,0.006289,0.066521,0.115729
song162.wav,0.267738,0.063239,0.006265,0.066464,0.115767
song163.wav,0.268328,0.063565,0.006291,0.066558,0.115779
song164.wav,0.267633,0.063074,0.006262,0.066533,0.115769
song165.wav,0.269707,0.064993,0.006348,0.066534,0.115747
song166.wav,0.272137,0.067514,0.006228,0.066476,0.115726
song167.wav,0.267439,0.062796,0.006300,0.066540,0.115766
song168.wav,0.267996,0.063288,0.006293,0.066568,0.115645
song169.wav,0.273829,0.069143,0.006321,0.066589,0.115834
song16.wav,0.270744,0.063812,0.006281,0.066772,0.115641
song170.wav,0.268252,0.063340,0.006329,0.066638,0.115799
song171.wav,0.239610,0.063026,0.006335,0.038050,0.115913
song172.wav,0.268882,0.064073,0.006316,0.066618,0.115734
song173.wav,0.278645,0.063392,0.006307,0.066564,0.126196
song174.wav,0.267745,0.063062,0.006325,0.066571,0.115721
song175.wav,0.252245,0.063296,0.006342,0.066557,0.099896
song176.wav,0.268769,0.064053,0.006416,0.066584,0.115736
song177.wav,0.248409,0.063510,0.006454,0.066647,0.095538
song178.wav,0.269098,0.064305,0.006297,0.066604,0.115810
song179.wav,0.268913,0.064194,0.006321,0.066529,0.115723
song17.wav,0.269062,0.064192,0.006284,0.066642,0.115784
song180.wav,0.268614,0.063703,0.006548,0.066516,0.115765
song181.wav,0.268425,0.063544,0.006292,0.066588,0.115809
song182.wav,0.268305,0.063732,0.006239,0.066481,0.115842
song183.wav,0.268224,0.063521,0.006304,0.066647,0.115686
song184.wav,0.272801,0.068264,0.006275,0.066483,0.115767
song185.wav,0.268341,0.063607,0.006307,0.066653,0.115760
song186.wav,0.268962,0.064088,0.006325,0.066644,0.115857
song187.wav,0.267795,0.063006,0.006332,0.066570,0.115779
song188.wav,0.267918,0.063236,0.006291,0.066557,0.115709
song189.wav,0.267825,0.063435,0.006268,0.066447,0.115745
song18.wav,0.268207,0.063175,0.006603,0.066614,0.115697
song190.wav,0.268023,0.063385,0.006299,0.066525,0.115768
song191.wav,0.267516,0.063019,0.006269,0.066526,0.115688
song192.wav,0.267851,0.063154,0.006332,0.066475,0.115831
song193.wav,0.267807,0.063016,0.006322,0.066590,0.115762
song194.wav,0.272797,0.064211,0.006309,0.066562,0.115809
song195.wav,0.267464,0.062780,0.006284,0.066605,0.115743
song196.wav,0.267280,0.062620,0.006264,0.066574,0.115666
song197.wav,0.267583,0.062800,0.006255,0.066655,0.115767
song198.wav,0.274215,0.069436,0.006251,0.066516,0.115811
song199.wav,0.267765,0.063063,0.006298,0.066570,0.115766
song19.wav,0.274418,0.063962,0.006448,0.072007,0.115839
song1.wav,0.268027,0.063422,0.006313,0.066577,0.115775
song200.wav,0.235430,0.063427,0.006288,0.033841,0.115758
song201.wav,0.271075,0.066318,0.006272,0.066543,0.115840
song202.wav,0.281493,0.062622,0.006320,0.066657,0.129571
song203.wav,0.267839,0.063207,0.006277,0.066565,0.115697
song204.wav,0.249683,0.064184,0.006475,0.066608,0.096141
song205.wav,0.269305,0.064091,0.006299,0.066716,0.115809
song206.wav,0.238166,0.064154,0.006301,0.066522,0.084940
song207.wav,0.268197,0.063561,0.006257,0.066610,0.115703
song208.wav,0.269820,0.064788,0.006316,0.066716,0.115730
song209.wav,0.268252,0.063596,0.006353,0.066540,0.115786
song20.wav,0.267814,0.062976,0.006318,0.066428,0.115833
song210.wav,0.267346,0.063060,0.006249,0.066538,0.115677
song211.wav,0.267919,0.063187,0.006274,0.066639,0.115704
song212.wav,0.273772,0.069270,0.006293,0.066425,0.115733
song213.wav,0.268160,0.063009,0.006669,0.066560,0.115805
song214.wav,0.269490,0.063415,0.007739,0.066606,0.115762
song215.wav,0.267630,0.063079,0.006260,0.066504,0.115775
song216.wav,0.267269,0.062721,0.006273,0.066505,0.115807
song217.wav,0.268046,0.063179,0.006287,0.066631,0.115824
song218.wav,0.268082,0.063257,0.006322,0.066587,0.115850
song219.wav,0.268061,0.063342,0.006284,0.066600,0.115725
song21.wav,0.267433,0.062907,0.006278,0.066546,0.115724
song220.wav,0.275741,0.071038,0.006286,0.066597,0.115752
song221.wav,0.267610,0.062884,0.006253,0.066635,0.115793
song222.wav,0.269838,0.065087,0.006259,0.066559,0.115800
song223.wav,0.268147,0.063614,0.006269,0.066483,0.115705
song224.wav,0.268268,0.063693,0.006262,0.066482,0.115786
song225.wav,0.267870,0.063366,0.006242,0.066473,0.115729
song226.wav,0.272503,0.068032,0.006272,0.066528,0.115669
song227.wav,0.271617,0.067088,0.006285,0.066443,0.115669
song228.wav,0.268340,0.063629,0.006456,0.066523,0.115719
song229.wav,0.267820,0.063212,0.006269,0.066437,0.115731
song22.wav,0.267477,0.062818,0.006290,0.066558,0.115720
song230.wav,0.267465,0.062833,0.006267,0.066501,0.115691
song231.wav,0.267942,0.063222,0.006287,0.066502,0.115761
song232.wav,0.280467,0.063079,0.006318,0.079176,0.115637
song233.wav,0.268133,0.063318,0.006292,0.066554,0.115691
song234.wav,0.240574,0.064027,0.006267,0.038403,0.115777
song235.wav,0.267815,0.063366,0.006260,0.066513,0.115775
song236.wav,0.277624,0.063124,0.006384,0.066571,0.125390
song237.wav,0.275440,0.070533,0.006275,0.066725,0.115757
song238.wav,0.235735,0.063273,0.006411,0.066581,0.083250
song239.wav,0.268074,0.063210,0.006350,0.066658,0.115721
song23.wav,0.237093,0.064401,0.006322,0.066548,0.083602
song240.wav,0.268769,0.063977,0.006348,0.066518,0.115755
song241.wav,0.278238,0.071596,0.008061,0.066573,0.115754
song242.wav,0.268189,0.063379,0.006300,0.066616,0.115780
song243.wav,0.267877,0.063327,0.006245,0.066516,0.115700
song244.wav,0.268515,0.063469,0.006588,0.066493,0.115813
song245.wav,0.267495,0.062846,0.006300,0.066551,0.115657
song246.wav,0.267746,0.063092,0.006264,0.066588,0.115704
song247.wav,0.268186,0.063477,0.006292,0.066486,0.115779
song248.wav,0.268511,0.063563,0.006589,0.066461,0.115789
song249.wav,0.268577,0.063871,0.006307,0.066505,0.115737
song24.wav,0.268376,0.063723,0.006236,0.066581,0.115768
song250.wav,0.268169,0.063698,0.006351,0.066511,0.115680
song251.wav,0.269280,0.064486,0.006299,0.066593,0.115797
song252.wav,0.267641,0.063159,0.006245,0.066495,0.115751
song253.wav,0.267400,0.062658,0.006302,0.066576,0.115828
song254.wav,0.268097,0.063503,0.006302,0.066536,0.115829
song255.wav,0.268063,0.063318,0.006280,0.066523,0.115802
song256.wav,0.267747,0.063151,0.006299,0.066562,0.115668
song257.wav,0.268294,0.063507,0.006280,0.066565,0.115725
song258.wav,0.268042,0.063391,0.006306,0.066641,0.115708
song259.wav,0.267815,0.063142,0.006295,0.066524,0.115734
song25.wav,0.267994,0.063318,0.006329,0.066552,0.115698
song260.wav,0.267842,0.063456,0.006277,0.066514,0.115653
song261.wav,0.267415,0.062896,0.006249,0.066582,0.115704
song262.wav,0.270204,0.065730,0.006239,0.066427,0.115713
song263.wav,0.267955,0.063445,0.006292,0.066532,0.115728
song264.wav,0.267068,0.062436,0.006343,0.066495,0.115651
song265.wav,0.267570,0.063049,0.006289,0.066518,0.115679
song266.wav,0.268532,0.063689,0.006311,0.066574,0.115678
song267.wav,0.267490,0.062624,0.006425,0.066624,0.115723
song268.wav,0.270469,0.063343,0.006266,0.068944,0.115669
song269.wav,0.268340,0.063718,0.006275,0.066576,0.115662
song26.wav,0.236837,0.063735,0.006324,0.034824,0.115782
song270.wav,0.267695,0.063083,0.006255,0.066555,0.115704
song271.wav,0.276374,0.063295,0.006402,0.066530,0.123789
song272.wav,0.267824,0.063067,0.006320,0.066699,0.115686
song273.wav,0.239119,0.064122,0.006340,0.066533,0.085857
song274.wav,0.268269,0.063423,0.006351,0.066574,0.115810
song275.wav,0.237170,0.063082,0.006397,0.066588,0.084900
song276.wav,0.267974,0.063271,0.006285,0.066639,0.115712
song277.wav,0.267815,0.062811,0.006500,0.066609,0.115690
song278.wav,0.268226,0.063767,0.006205,0.066611,0.115686
song279.wav,0.267419,0.062659,0.006256,0.066549,0.115832
song27.wav,0.268337,0.063800,0.006297,0.066499,0.115703
song280.wav,0.268834,0.064048,0.006305,0.066616,0.115686
song281.wav,0.268304,0.063760,0.006298,0.066584,0.115671
song282.wav,0.267708,0.063068,0.006251,0.066598,0.115760
song283.wav,0.267776,0.063322,0.006294,0.066531,0.115700
song284.wav,0.268071,0.063416,0.006368,0.066450,0.115751
song285.wav,0.267039,0.062576,0.006290,0.066490,0.115680
song286.wav,0.267760,0.063050,0.006275,0.066535,0.115716
song287.wav,0.267833,0.063332,0.006266,0.066568,0.115671
song288.wav,0.268231,0.063445,0.006363,0.066475,0.115744
song289.wav,0.268678,0.063987,0.006361,0.066560,0.115746
song28.wav,0.268404,0.063613,0.006357,0.066548,0.115695
song290.wav,0.276035,0.071505,0.006296,0.066446,0.115796
song291.wav,0.267989,0.063420,0.006340,0.066417,0.115705
song292.wav,0.267833,0.063313,0.006336,0.066457,0.115784
song293.wav,0.267743,0.063106,0.006233,0.066543,0.115835
song294.wav,0.267145,0.062707,0.006244,0.066493,0.115671
song295.wav,0.268464,0.063961,0.006274,0.066559,0.115667
song296.wav,0.267731,0.063196,0.006258,0.066622,0.115701
song297.wav,0.267043,0.062162,0.006327,0.066661,0.115751
song298.wav,0.267821,0.063095,0.006310,0.066594,0.115760
song299.wav,0.268419,0.063622,0.006307,0.066559,0.115761
song29.wav,0.273089,0.063034,0.006290,0.066502,0.115721
song2.wav,0.268272,0.063461,0.006315,0.066584,0.115734
song300.wav,0.269686,0.064861,0.006354,0.066539,0.115716
song301.wav,0.267935,0.063202,0.006350,0.066525,0.115724
song302.wav,0.267981,0.063062,0.006361,0.066550,0.115684
song303.wav,0.266973,0.062176,0.006317,0.066511,0.115854
song304.wav,0.267982,0.063301,0.006236,0.066589,0.115657
song305.wav,0.267860,0.062942,0.006301,0.066600,0.115844
song306.wav,0.270178,0.062860,0.006324,0.069071,0.115728
song307.wav,0.268310,0.063345,0.006311,0.066628,0.115769
song308.wav,0.235638,0.063359,0.006382,0.033979,0.115748
song309.wav,0.268406,0.063760,0.006292,0.066532,0.115683
song30.wav,0.268927,0.063418,0.006627,0.066661,0.115969
song310.wav,0.269006,0.064129,0.006296,0.066576,0.115822
song311.wav,0.240620,0.067395,0.006281,0.066470,0.084320
song312.wav,0.267914,0.063266,0.006260,0.066607,0.115659
song313.wav,0.229007,0.063355,0.006237,0.066634,0.076554
song314.wav,0.268152,0.063535,0.006320,0.066515,0.115754
song315.wav,0.267408,0.062608,0.006327,0.066639,0.115715
song316.wav,0.267681,0.063078,0.006283,0.066561,0.115599
song317.wav,0.268678,0.063836,0.006332,0.066579,0.115771
song318.wav,0.267729,0.063116,0.006296,0.066611,0.115663
song319.wav,0.268394,0.063628,0.006287,0.066559,0.115755
song31.wav,0.267807,0.063123,0.006238,0.066564,0.115792
song320.wav,0.269009,0.064163,0.006290,0.066674,0.115745
song321.wav,0.267981,0.063388,0.006248,0.066521,0.115686
song322.wav,0.267646,0.063004,0.006260,0.066476,0.115806
song323.wav,0.269663,0.064882,0.006281,0.066596,0.115716
song324.wav,0.268789,0.064013,0.006282,0.066653,0.115748
song325.wav,0.275937,0.071322,0.006306,0.066545,0.115710
song326.wav,0.267971,0.063303,0.006263,0.066580,0.115781
song327.wav,0.268439,0.063672,0.006396,0.066546,0.115676
song328.wav,0.267286,0.062322,0.006321,0.066649,0.115799
song329.wav,0.268061,0.063344,0.006351,0.066548,0.115788
song32.wav,0.268355,0.063765,0.006274,0.066582,0.115708
song330.wav,0.268316,0.063609,0.006241,0.066571,0.115799
song331.wav,0.267387,0.062859,0.006245,0.066596,0.115647
song332.wav,0.268215,0.063512,0.006260,0.066575,0.115802
song333.wav,0.271678,0.063623,0.009534,0.066645,0.115708
song334.wav,0.267937,0.063331,0.006240,0.066511,0.115779
song335.wav,0.268171,0.063620,0.006297,0.066582,0.115725
song336.wav,0.268038,0.063282,0.006265,0.066562,0.115747
song337.wav,0.267677,0.063213,0.006299,0.066477,0.115736
song338.wav,0.268211,0.063274,0.006302,0.066647,0.115840
song339.wav,0.267561,0.063060,0.006210,0.066540,0.115640
song33.wav,0.267024,0.062458,0.006283,0.066543,0.115742
song340.wav,0.268309,0.063937,0.006247,0.066530,0.115618
song341.wav,0.267629,0.062863,0.006277,0.066501,0.115761
song342.wav,0.272013,0.066902,0.006519,0.066639,0.115764
song343.wav,0.272103,0.067318,0.006263,0.066602,0.115759
song344.wav,0.267887,0.063338,0.006319,0.066558,0.115663
song345.wav,0.270499,0.065806,0.006274,0.066499,0.115730
song346.wav,0.268326,0.063531,0.006322,0.066610,0.115763
song347.wav,0.268346,0.063100,0.006534,0.066524,0.115736
song348.wav,0.267643,0.062679,0.006325,0.066674,0.115775
song349.wav,0.268387,0.063565,0.006272,0.066575,0.115717
song34.wav,0.267894,0.063185,0.006290,0.066612,0.115781
song350.wav,0.270478,0.063364,0.006285,0.066769,0.115754
song351.wav,0.268217,0.063610,0.006246,0.066630,0.115736
song352.wav,0.278074,0.063463,0.006433,0.076111,0.115742
song353.wav,0.268153,0.063271,0.006324,0.066625,0.115790
song354.wav,0.235639,0.063461,0.006365,0.033505,0.115922
song355.wav,0.267692,0.062780,0.006352,0.066635,0.115740
song356.wav,0.270518,0.063470,0.006404,0.066496,0.116127
song357.wav,0.267783,0.063130,0.006269,0.066546,0.115794
song358.wav,0.278796,0.063240,0.006309,0.066645,0.126342
song359.wav,0.268043,0.063205,0.006378,0.066677,0.115785
song35.wav,0.235520,0.062870,0.006331,0.066642,0.083339
song360.wav,0.268346,0.063527,0.006348,0.066570,0.115812
song361.wav,0.279113,0.063473,0.006357,0.066686,0.126360
song362.wav,0.268268,0.063553,0.006329,0.066526,0.115712
song363.wav,0.284972,0.063396,0.006378,0.066644,0.132230
song364.wav,0.268412,0.063543,0.006306,0.066671,0.115764
song365.wav,0.234072,0.063394,0.006417,0.066545,0.081263
song366.wav,0.268051,0.063208,0.006411,0.066623,0.115743
song367.wav,0.271098,0.064276,0.006369,0.066687,0.115792
song368.wav,0.267962,0.063188,0.006398,0.066569,0.115750
song369.wav,0.267986,0.062930,0.006302,0.066588,0.115791
song36.wav,0.268514,0.063606,0.006275,0.066693,0.115768
song370.wav,0.267536,0.062835,0.006313,0.066455,0.115745
song371.wav,0.267331,0.062818,0.006276,0.066503,0.115740
song372.wav,0.268923,0.063830,0.006373,0.066566,0.115842
song373.wav,0.271092,0.066550,0.006260,0.066509,0.115680
song374.wav,0.268722,0.063811,0.006294,0.066611,0.115831
song375.wav,0.268207,0.063613,0.006234,0.066490,0.115719
song376.wav,0.268256,0.063254,0.006339,0.066625,0.115724
song377.wav,0.267449,0.062816,0.006264,0.066560,0.115697
song378.wav,0.268365,0.063476,0.006311,0.066595,0.115795
song379.wav,0.268460,0.063804,0.006334,0.066437,0.115746
song37.wav,0.268770,0.063938,0.006338,0.066558,0.115722
song380.wav,0.267952,0.063253,0.006311,0.066457,0.115777
song381.wav,0.268493,0.063694,0.006298,0.066518,0.115792
song382.wav,0.274005,0.069268,0.006305,0.066515,0.115731
song383.wav,0.267901,0.062956,0.006333,0.066570,0.115795
song384.wav,0.268163,0.063435,0.006308,0.066589,0.115800
song385.wav,0.267430,0.062760,0.006309,0.066487,0.115732
song386.wav,0.267849,0.063224,0.006299,0.066465,0.115811
song387.wav,0.267699,0.062932,0.006327,0.066568,0.115826
song388.wav,0.268122,0.063210,0.006368,0.066653,0.115763
song389.wav,0.267897,0.062814,0.006388,0.066623,0.115861
song38.wav,0.268131,0.063653,0.006236,0.066509,0.115738
song390.wav,0.272393,0.062391,0.011499,0.066558,0.115747
song391.wav,0.267737,0.062992,0.006286,0.066627,0.115766
song392.wav,0.268035,0.063321,0.006263,0.066520,0.115797
song393.wav,0.268587,0.063639,0.006605,0.066494,0.115682
song394.wav,0.268030,0.063156,0.006442,0.066636,0.115703
song395.wav,0.267962,0.063455,0.006326,0.066506,0.115657
song396.wav,0.268244,0.063521,0.006240,0.066589,0.115796
song397.wav,0.267720,0.062900,0.006288,0.066578,0.115869
song398.wav,0.268184,0.063323,0.006311,0.066533,0.115829
song399.wav,0.268474,0.063691,0.006495,0.066607,0.115677
song39.wav,0.275696,0.070889,0.006451,0.066619,0.115683
song3.wav,0.267523,0.062943,0.006298,0.066469,0.115756
song400.wav,0.268140,0.063361,0.006353,0.066554,0.115677
song401.wav,0.268048,0.063501,0.006270,0.066556,0.115700
song402.wav,0.268523,0.063648,0.006271,0.066572,0.115816
song403.wav,0.267472,0.062958,0.006253,0.066535,0.115695
song404.wav,0.268108,0.063258,0.006320,0.066561,0.115716
