song,total,write,read,dwt,gen_fpid
song76_extra.wav,0.270393,0.063724,0.006454,0.120266,0.063140
song78_extra.wav,0.268970,0.063291,0.006342,0.119907,0.063041
song79_extra.wav,0.269439,0.063600,0.006354,0.119880,0.063093
song7_extra.wav,0.269555,0.063766,0.006315,0.119904,0.063161
song80_extra.wav,0.269953,0.064119,0.006335,0.119962,0.063122
song81_extra.wav,0.274692,0.069167,0.006270,0.119856,0.063096
song82_extra.wav,0.269223,0.063471,0.006345,0.119875,0.063127
song83_extra.wav,0.269676,0.064019,0.006353,0.119818,0.063067
song85_extra.wav,0.269359,0.063648,0.006368,0.119881,0.063039
song86_extra.wav,0.269637,0.064356,0.006291,0.119707,0.063031
song87_extra.wav,0.269635,0.063995,0.006398,0.119788,0.063083
song88_extra.wav,0.269020,0.063348,0.006320,0.119828,0.063133
song89_extra.wav,0.269126,0.063298,0.006408,0.119844,0.063094
song8_extra.wav,0.269489,0.063697,0.006388,0.119855,0.063127
song90_extra.wav,0.268722,0.063125,0.006371,0.119764,0.063075
song92_extra.wav,0.270003,0.063976,0.006600,0.119800,0.063197
song93_extra.wav,0.270749,0.064178,0.006502,0.120144,0.063081
song94_extra.wav,0.276715,0.071087,0.006329,0.119747,0.063063
song95_extra.wav,0.269007,0.063356,0.006375,0.119763,0.063030
song96_extra.wav,0.268528,0.062898,0.006347,0.119723,0.063075
song97_extra.wav,0.269301,0.063404,0.006323,0.119854,0.063157
song98_extra.wav,0.268370,0.062833,0.006333,0.119713,0.063071
song9_extra.wav,0.269650,0.063576,0.006708,0.119839,0.063086
song0.wav,0.272613,0.066384,0.006335,0.119958,0.063107
song10.wav,0.268962,0.063101,0.006381,0.119954,0.063147
song111.wav,0.269135,0.063385,0.006362,0.119785,0.063093
song113.wav,0.269076,0.063544,0.006375,0.119711,0.063059
song115.wav,0.268957,0.063518,0.006296,0.119636,0.063023
song117.wav,0.268959,0.063230,0.006348,0.119834,0.063113
song119.wav,0.272745,0.067052,0.006257,0.119810,0.063005
song120.wav,0.269050,0.063070,0.006599,0.119946,0.063038
song105_extra.wav,0.269532,0.063735,0.006464,0.119765,0.063070
song106_extra.wav,0.270803,0.063969,0.006493,0.120278,0.063218
song107_extra.wav,0.284221,0.063647,0.006417,0.134405,0.063071
song109_extra.wav,0.269387,0.063609,0.006406,0.119847,0.062984
song10_extra.wav,0.293428,0.064603,0.006579,0.142539,0.063159
song11_extra.wav,0.269346,0.063538,0.006339,0.119854,0.063134
song1_extra.wav,0.284892,0.063532,0.006453,0.135315,0.063062
song0_extra.wav,0.268992,0.063477,0.006274,0.119878,0.063035
song100_extra.wav,0.282645,0.064561,0.006399,0.132153,0.063001
song101_extra.wav,0.269182,0.063516,0.006329,0.119820,0.063108
song102_extra.wav,0.292905,0.064008,0.006501,0.142786,0.063122
song103_extra.wav,0.269182,0.063553,0.006348,0.119690,0.063105
song104_extra.wav,0.290990,0.063449,0.006319,0.141703,0.063074
song108_extra.wav,0.270117,0.064387,0.006343,0.119785,0.063189
song13_extra.wav,0.280008,0.064416,0.006736,0.129311,0.063115
song25_extra.wav,0.269555,0.063737,0.006648,0.119705,0.063075
song29_extra.wav,0.289772,0.062749,0.006390,0.140921,0.063139
song2_extra.wav,0.269920,0.063159,0.006721,0.120156,0.063127
song30_extra.wav,0.290101,0.063984,0.006359,0.140139,0.063073
song31_extra.wav,0.269245,0.063512,0.006364,0.119791,0.063089
song32_extra.wav,0.287883,0.063258,0.006378,0.138630,0.063060
song33_extra.wav,0.269586,0.063829,0.006542,0.119749,0.063043
song34_extra.wav,0.294253,0.068555,0.006431,0.139536,0.063154
song35_extra.wav,0.269219,0.063468,0.006335,0.119794,0.063067
song36_extra.wav,0.285499,0.063715,0.006578,0.135721,0.063078
song37_extra.wav,0.269575,0.063743,0.006352,0.119895,0.063122
song38_extra.wav,0.312457,0.063308,0.006741,0.143056,0.082239
song39_extra.wav,0.269182,0.063299,0.006370,0.119831,0.063090
song3_extra.wav,0.272430,0.066524,0.006372,0.119910,0.063053
song40_extra.wav,0.273958,0.068100,0.006336,0.119928,0.063061
song41_extra.wav,0.271112,0.062783,0.006390,0.122305,0.063093
song42_extra.wav,0.269642,0.063787,0.006359,0.119893,0.063071
song43_extra.wav,0.277007,0.063312,0.006441,0.127602,0.063103
song48_extra.wav,0.271853,0.066096,0.006340,0.119884,0.063057
song55_extra.wav,0.288436,0.063260,0.006480,0.139005,0.063095
song62_extra.wav,0.269912,0.063864,0.006407,0.119995,0.063144
song6_extra.wav,0.282004,0.063663,0.006360,0.132248,0.063129
song77_extra.wav,0.269867,0.063961,0.006375,0.119885,0.063053
song84_extra.wav,0.280960,0.064216,0.006401,0.130492,0.063138
song91_extra.wav,0.271684,0.066001,0.006312,0.119759,0.063166
song99_extra.wav,0.285307,0.063182,0.006740,0.135641,0.063119
song110.wav,0.268776,0.062997,0.006378,0.119825,0.063049
song112.wav,0.285838,0.063207,0.006384,0.136642,0.063072
song114.wav,0.269430,0.063447,0.006441,0.119840,0.063127
song116.wav,0.278953,0.063078,0.006430,0.129839,0.063081
song118.wav,0.269039,0.063209,0.006391,0.119815,0.063087
song121.wav,0.288641,0.070917,0.006448,0.131438,0.063224
song122.wav,0.269203,0.063343,0.006390,0.119908,0.063028
song123.wav,0.283811,0.063259,0.006371,0.134520,0.063041
song124.wav,0.270434,0.064478,0.006382,0.119951,0.063104
song125.wav,0.283029,0.063723,0.006424,0.133283,0.063033
song126.wav,0.269288,0.063607,0.006416,0.119816,0.063054
song127.wav,0.280939,0.063200,0.006401,0.131646,0.063125
song128.wav,0.274712,0.068835,0.006365,0.119859,0.063138
song129.wav,0.275971,0.064061,0.006453,0.125817,0.063012
song12.wav,0.269705,0.063750,0.006294,0.120001,0.063074
song130.wav,0.286434,0.063333,0.006413,0.137060,0.063016
song131.wav,0.269165,0.063319,0.006409,0.119770,0.063133
song132.wav,0.286745,0.063971,0.006397,0.136678,0.063155
song133.wav,0.268869,0.062961,0.006589,0.119784,0.063048
song134.wav,0.283612,0.069649,0.006434,0.127991,0.063060
song135.wav,0.269530,0.063720,0.006381,0.119788,0.063103
song136.wav,0.289103,0.063092,0.006314,0.140052,0.063110
song137.wav,0.269501,0.063801,0.006397,0.119835,0.063033
song138.wav,0.285869,0.063854,0.006354,0.136043,0.063101
song139.wav,0.270462,0.064474,0.006385,0.120024,0.063135
song13.wav,0.281945,0.064118,0.006659,0.131692,0.063069
song140.wav,0.269612,0.064079,0.006326,0.119784,0.063060
song141.wav,0.278477,0.063146,0.006520,0.129320,0.063082
song142.wav,0.269726,0.063897,0.006351,0.119819,0.063143
song143.wav,0.284724,0.068992,0.006473,0.129575,0.063111
song144.wav,0.269199,0.063452,0.006359,0.119820,0.063056
song145.wav,0.281814,0.063782,0.006416,0.132081,0.063112
song146.wav,0.269633,0.063788,0.006391,0.119846,0.063096
song147.wav,0.283264,0.063819,0.006337,0.133606,0.063114
song148.wav,0.269882,0.064315,0.006331,0.119814,0.063051
song149.wav,0.284199,0.063502,0.006405,0.134592,0.063183
song14.wav,0.275655,0.069705,0.006438,0.119807,0.063134
song150.wav,0.275023,0.063256,0.006400,0.125805,0.063116
song151.wav,0.269193,0.063564,0.006303,0.119760,0.063010
song152.wav,0.280779,0.063612,0.006383,0.131136,0.063086
song153.wav,0.269521,0.063733,0.006293,0.119911,0.063075
song154.wav,0.276728,0.063677,0.006375,0.126996,0.063091
song155.wav,0.269044,0.063036,0.006409,0.119966,0.063130
song156.wav,0.285003,0.063724,0.006367,0.135224,0.063119
song157.wav,0.269445,0.063569,0.006351,0.119895,0.063094
song158.wav,0.279851,0.063851,0.006332,0.129964,0.063139
song159.wav,0.268739,0.063024,0.006335,0.119771,0.063135
song15.wav,0.283327,0.063170,0.006392,0.134119,0.063136
song160.wav,0.268899,0.063095,0.006320,0.119792,0.063094
song161.wav,0.278525,0.063583,0.006460,0.128746,0.063112
song162.wav,0.268945,0.063223,0.006361,0.119823,0.063019
song163.wav,0.283053,0.062886,0.006312,0.134247,0.063118
song164.wav,0.269325,0.063656,0.006376,0.119812,0.063096
song165.wav,0.281686,0.063968,0.006367,0.131559,0.063207
song166.wav,0.269206,0.063415,0.006452,0.119825,0.063071
song167.wav,0.278553,0.063551,0.006390,0.129075,0.063032
song168.wav,0.270216,0.064493,0.006334,0.119831,0.063060
song169.wav,0.277720,0.063227,0.006373,0.128590,0.063087
song16.wav,0.269180,0.063348,0.006382,0.119880,0.063111
song170.wav,0.282388,0.063520,0.006387,0.132862,0.063126
song171.wav,0.274802,0.069004,0.006315,0.119889,0.063103
song172.wav,0.273651,0.063917,0.006274,0.124042,0.063061
song173.wav,0.269623,0.063576,0.006549,0.119894,0.063113
song174.wav,0.281116,0.063007,0.006326,0.132192,0.063056
song175.wav,0.269298,0.063547,0.006361,0.119850,0.063078
song176.wav,0.280352,0.063555,0.006416,0.130757,0.063152
song177.wav,0.269039,0.063404,0.006326,0.119794,0.063084
song178.wav,0.280632,0.066548,0.006376,0.128138,0.063079
song179.wav,0.269491,0.063717,0.006322,0.119853,0.063086
song17.wav,0.281317,0.063473,0.006352,0.131729,0.063098
song180.wav,0.268981,0.063162,0.006530,0.119874,0.063054
song181.wav,0.282127,0.063738,0.006412,0.132364,0.063063
song182.wav,0.270452,0.064499,0.006352,0.119931,0.063164
song183.wav,0.272179,0.064015,0.006402,0.122189,0.063100
song184.wav,0.269862,0.063802,0.006597,0.119889,0.063095
song185.wav,0.276113,0.063334,0.006406,0.126637,0.063091
song186.wav,0.269700,0.063698,0.006539,0.119806,0.063066
song187.wav,0.285504,0.063052,0.006516,0.136341,0.063063
song188.wav,0.270071,0.064315,0.006346,0.119821,0.063062
song189.wav,0.272200,0.063968,0.006416,0.122096,0.063075
song18.wav,0.269817,0.063751,0.006545,0.119864,0.063076
song190.wav,0.278601,0.063496,0.006433,0.128999,0.063135
song191.wav,0.269089,0.063150,0.006350,0.119837,0.063168
song192.wav,0.280878,0.064376,0.006480,0.130453,0.063164
song193.wav,0.269294,0.063576,0.006386,0.119747,0.063092
song194.wav,0.270944,0.063060,0.006483,0.121706,0.063145
song195.wav,0.269093,0.063208,0.006385,0.119848,0.063122
song196.wav,0.276569,0.063992,0.006297,0.126677,0.063083
song197.wav,0.270378,0.064396,0.006370,0.119910,0.063133
song198.wav,0.279212,0.063781,0.006406,0.129256,0.063128
song199.wav,0.268865,0.062997,0.006356,0.119962,0.063041
song19.wav,0.277955,0.063457,0.006360,0.128745,0.062993
song1.wav,0.268914,0.063115,0.006399,0.119799,0.063146
song200.wav,0.276849,0.063586,0.006362,0.127422,0.063122
song201.wav,0.269599,0.063746,0.006372,0.119909,0.063063
song202.wav,0.285178,0.062979,0.006354,0.136028,0.063208
song203.wav,0.269253,0.063351,0.006398,0.119859,0.063096
song204.wav,0.270989,0.063441,0.006345,0.121599,0.063169
song205.wav,0.269651,0.063834,0.006307,0.119783,0.063161
song206.wav,0.280958,0.063523,0.006402,0.131466,0.063113
song207.wav,0.269774,0.063763,0.006483,0.119877,0.063131
song208.wav,0.281069,0.062679,0.006401,0.132356,0.063151
song209.wav,0.269243,0.063459,0.006382,0.119865,0.063130
song20.wav,0.271857,0.063511,0.006463,0.122163,0.063147
song210.wav,0.270538,0.064433,0.006620,0.119813,0.063124
song211.wav,0.277873,0.063636,0.006519,0.128163,0.063050
song212.wav,0.269305,0.063573,0.006359,0.119863,0.063121
song213.wav,0.283232,0.063444,0.008481,0.131619,0.063115
song214.wav,0.269039,0.063162,0.006471,0.119842,0.063113
song215.wav,0.278275,0.063452,0.006399,0.128946,0.063030
song216.wav,0.269627,0.064026,0.006351,0.119807,0.063055
song217.wav,0.270829,0.062808,0.006342,0.121946,0.063144
song218.wav,0.268977,0.063179,0.006343,0.119869,0.063146
song219.wav,0.282688,0.063858,0.006376,0.132694,0.063127
song21.wav,0.269707,0.063928,0.006338,0.119838,0.063116
song220.wav,0.271142,0.063289,0.006345,0.121960,0.063094
song221.wav,0.269135,0.063482,0.006313,0.119860,0.063031
song222.wav,0.271361,0.063623,0.006364,0.121814,0.063104
song223.wav,0.269542,0.063736,0.006347,0.119816,0.063039
song224.wav,0.278305,0.063589,0.006458,0.128523,0.063192
song225.wav,0.270097,0.064291,0.006367,0.119805,0.063042
song226.wav,0.276828,0.063526,0.006421,0.127442,0.063028
song227.wav,0.269046,0.063068,0.006404,0.119900,0.063114
song228.wav,0.275601,0.063572,0.006384,0.126052,0.063112
song229.wav,0.269488,0.063593,0.006330,0.119889,0.063095
song22.wav,0.284089,0.063391,0.006441,0.134517,0.063129
song230.wav,0.268938,0.063238,0.006326,0.119760,0.063063
song231.wav,0.271106,0.063390,0.006388,0.121796,0.062969
song232.wav,0.269692,0.063686,0.006328,0.119879,0.063109
song233.wav,0.270285,0.062689,0.006335,0.121685,0.063114
song234.wav,0.269942,0.064127,0.006342,0.119767,0.063099
song235.wav,0.279015,0.063316,0.006388,0.129656,0.063111
song236.wav,0.269156,0.063301,0.006335,0.119958,0.063104
song237.wav,0.273759,0.063048,0.006357,0.124808,0.063054
song238.wav,0.269255,0.063642,0.006246,0.119773,0.063084
song239.wav,0.270760,0.062964,0.006382,0.121712,0.063093
song23.wav,0.270452,0.064712,0.006338,0.119909,0.063050
song240.wav,0.272729,0.063106,0.006388,0.123599,0.063148
song241.wav,0.269359,0.063568,0.006283,0.119840,0.063124
song242.wav,0.271738,0.063614,0.006401,0.122143,0.063075
song243.wav,0.269348,0.063602,0.006310,0.119905,0.063101
song244.wav,0.271479,0.063775,0.006391,0.121823,0.063023
song245.wav,0.269990,0.064112,0.006347,0.119837,0.063129
song246.wav,0.272680,0.063359,0.006413,0.123220,0.063146
song247.wav,0.270331,0.064154,0.006269,0.120002,0.063121
song248.wav,0.271467,0.062947,0.006380,0.122577,0.063096
song249.wav,0.269754,0.063896,0.006240,0.119929,0.063149
song24.wav,0.271915,0.063910,0.006400,0.121911,0.063106
song250.wav,0.269465,0.063845,0.006352,0.119765,0.063086
song251.wav,0.271341,0.063424,0.006395,0.121986,0.063130
song252.wav,0.269728,0.063879,0.006323,0.120053,0.063056
song253.wav,0.274999,0.063858,0.006355,0.125213,0.063091
song254.wav,0.270506,0.064670,0.006356,0.119795,0.063166
song255.wav,0.270812,0.063011,0.006310,0.121988,0.063054
song256.wav,0.268668,0.063112,0.006321,0.119763,0.063069
song257.wav,0.278601,0.068759,0.006308,0.120198,0.063059
song258.wav,0.269735,0.063878,0.006435,0.119822,0.063075
song259.wav,0.270981,0.065174,0.006307,0.119890,0.063050
song25.wav,0.269318,0.063232,0.006336,0.120054,0.063111
song260.wav,0.271380,0.063930,0.006278,0.119678,0.062997
song261.wav,0.269296,0.063594,0.006382,0.119789,0.063055
song262.wav,0.272736,0.063671,0.006278,0.119868,0.063056
song263.wav,0.269262,0.063520,0.006362,0.119872,0.063042
song264.wav,0.270599,0.062971,0.006281,0.119653,0.063131
song265.wav,0.268787,0.063062,0.006400,0.119860,0.063092
song266.wav,0.270570,0.063373,0.006362,0.119651,0.062997
song267.wav,0.269532,0.063574,0.006556,0.119852,0.063018
song268.wav,0.276413,0.064017,0.006371,0.126471,0.063103
song269.wav,0.270240,0.064488,0.006314,0.119792,0.063113
song26.wav,0.271343,0.063677,0.006341,0.119671,0.063127
song270.wav,0.269167,0.063526,0.006321,0.119812,0.063098
song271.wav,0.271205,0.063546,0.006308,0.119798,0.063080
song272.wav,0.269078,0.063216,0.006353,0.119951,0.063132
song273.wav,0.272231,0.062948,0.006366,0.119813,0.063109
song274.wav,0.269091,0.063314,0.006365,0.119786,0.063174
song275.wav,0.271341,0.063437,0.006360,0.119803,0.063124
song276.wav,0.269352,0.063663,0.006351,0.119803,0.063095
song277.wav,0.271300,0.065579,0.006335,0.119834,0.063096
song278.wav,0.269091,0.063234,0.006343,0.119964,0.063075
song279.wav,0.269597,0.063644,0.006232,0.119902,0.063098
song27.wav,0.269106,0.063288,0.006324,0.119927,0.063102
song280.wav,0.270102,0.064230,0.006317,0.119788,0.063113
song281.wav,0.269050,0.063326,0.006352,0.119793,0.063130
song282.wav,0.269383,0.063528,0.006410,0.119830,0.063096
song283.wav,0.269501,0.063662,0.006385,0.120003,0.063090
song284.wav,0.273529,0.067732,0.006344,0.119808,0.063077
song285.wav,0.276934,0.071035,0.006359,0.119872,0.063095
song286.wav,0.269528,0.063758,0.006337,0.119854,0.063073
song287.wav,0.269325,0.063514,0.006350,0.119906,0.063099
song288.wav,0.268431,0.062834,0.006327,0.119734,0.063080
song289.wav,0.269771,0.063890,0.006344,0.119910,0.063125
song28.wav,0.273079,0.067297,0.006347,0.119927,0.063035
song290.wav,0.268303,0.062671,0.006370,0.119712,0.063115
song291.wav,0.270655,0.064947,0.006319,0.119777,0.063053
song292.wav,0.268482,0.062877,0.006261,0.119848,0.063102
song293.wav,0.270830,0.065168,0.006395,0.119819,0.063017
song294.wav,0.269344,0.063527,0.006360,0.119800,0.063158
song295.wav,0.272762,0.066629,0.006335,0.119852,0.063045
song296.wav,0.269983,0.063988,0.006399,0.119830,0.063191
song297.wav,0.269264,0.063691,0.006333,0.119741,0.063128
song298.wav,0.270970,0.064701,0.006721,0.119951,0.063152
song299.wav,0.268830,0.062929,0.006322,0.119908,0.063172
song29.wav,0.269622,0.063934,0.006312,0.119909,0.063110
song2.wav,0.270521,0.064800,0.006295,0.119841,0.063098
song300.wav,0.269206,0.063561,0.006355,0.119833,0.063069
song301.wav,0.268906,0.063385,0.006299,0.119765,0.063095
song302.wav,0.269219,0.063445,0.006442,0.119869,0.063065
song303.wav,0.268890,0.063414,0.006283,0.119755,0.063064
song304.wav,0.269067,0.063167,0.006392,0.119920,0.063112
song305.wav,0.268646,0.063011,0.006289,0.119810,0.063117
song306.wav,0.275398,0.069454,0.006662,0.119856,0.063068
song307.wav,0.269005,0.063483,0.006341,0.119718,0.063052
song308.wav,0.269404,0.063710,0.006383,0.119811,0.063053
song309.wav,0.268070,0.062576,0.006335,0.119662,0.063097
song30.wav,0.269646,0.063901,0.006366,0.119846,0.063128
song310.wav,0.268916,0.063200,0.006357,0.119738,0.063081
song311.wav,0.270020,0.063864,0.006631,0.119889,0.063124
song312.wav,0.274993,0.069337,0.006393,0.119732,0.063091
song313.wav,0.269698,0.063973,0.006251,0.119867,0.063122
song314.wav,0.269240,0.063386,0.006403,0.119811,0.063129
song315.wav,0.268629,0.062975,0.006260,0.119804,0.063067
song316.wav,0.268558,0.062606,0.006379,0.119849,0.063100
song317.wav,0.268599,0.062820,0.006329,0.119875,0.063072
song318.wav,0.269037,0.063131,0.006435,0.119808,0.063099
song319.wav,0.269072,0.063539,0.006281,0.119783,0.063055
song31.wav,0.268089,0.062624,0.006346,0.119658,0.063081
song320.wav,0.268802,0.063022,0.006430,0.119800,0.063133
song321.wav,0.268564,0.062954,0.006356,0.119607,0.063137
song322.wav,0.267886,0.062041,0.006339,0.119797,0.063105
song323.wav,0.269512,0.063646,0.006348,0.119817,0.063162
song324.wav,0.269229,0.063495,0.006237,0.119852,0.063073
song325.wav,0.268606,0.062894,0.006374,0.119784,0.063106
song326.wav,0.270929,0.064954,0.006290,0.119977,0.063163
song327.wav,0.269033,0.063452,0.006363,0.119699,0.063031
song328.wav,0.270620,0.064784,0.006324,0.119798,0.063144
song329.wav,0.268580,0.062843,0.006368,0.119750,0.063101
song32.wav,0.269393,0.063750,0.006299,0.119856,0.063011
song330.wav,0.269409,0.063658,0.006356,0.119764,0.063085
song331.wav,0.268610,0.062432,0.006302,0.120044,0.063125
song332.wav,0.268845,0.063076,0.006336,0.119737,0.063077
song333.wav,0.269454,0.063528,0.006263,0.119932,0.063167
song334.wav,0.279741,0.073866,0.006548,0.119738,0.063071
song335.wav,0.269691,0.063902,0.006254,0.119906,0.063063
song336.wav,0.271596,0.065832,0.006442,0.119714,0.063049
song337.wav,0.269208,0.063532,0.006346,0.119819,0.063038
song338.wav,0.272522,0.066662,0.006299,0.119762,0.063140
song339.wav,0.269046,0.063031,0.006391,0.119950,0.063135
song33.wav,0.272017,0.063390,0.006314,0.119972,0.063014
song340.wav,0.273326,0.067318,0.006596,0.119970,0.063023
song341.wav,0.268800,0.063130,0.006296,0.119883,0.063023
song342.wav,0.268862,0.062988,0.006384,0.119795,0.063110
song343.wav,0.268824,0.063184,0.006287,0.119755,0.063054
song344.wav,0.268996,0.063095,0.006309,0.119982,0.063037
song345.wav,0.268320,0.062667,0.006317,0.119850,0.063078
song346.wav,0.269286,0.063419,0.006373,0.119862,0.063083
song347.wav,0.268642,0.063036,0.006312,0.119834,0.063047
song348.wav,0.268800,0.062966,0.006340,0.119897,0.063106
song349.wav,0.269338,0.063697,0.006301,0.119790,0.063079
song34.wav,0.269119,0.063169,0.006374,0.119877,0.063160
song350.wav,0.268733,0.063115,0.006288,0.119763,0.063044
song351.wav,0.269109,0.063231,0.006350,0.119873,0.063155
song352.wav,0.268739,0.063051,0.006294,0.119769,0.063033
song353.wav,0.271248,0.063390,0.008266,0.119928,0.063109
song354.wav,0.268321,0.062512,0.006302,0.119807,0.063098
song355.wav,0.269555,0.063575,0.006374,0.119934,0.063118
song356.wav,0.269346,0.063575,0.006353,0.119820,0.063089
song357.wav,0.268893,0.063250,0.006337,0.119797,0.063015
song358.wav,0.268221,0.062630,0.006306,0.119754,0.063059
song359.wav,0.268551,0.062855,0.006351,0.119736,0.063109
song35.wav,0.269054,0.063128,0.006569,0.119725,0.063120
song360.wav,0.268636,0.062877,0.006339,0.119822,0.062993
song361.wav,0.269717,0.064009,0.006316,0.119841,0.063072
song362.wav,0.269378,0.063469,0.006281,0.119946,0.063035
song363.wav,0.268413,0.062830,0.006294,0.119833,0.063048
song364.wav,0.269135,0.063278,0.006431,0.119869,0.063112
song365.wav,0.268720,0.062840,0.006395,0.119864,0.063123
song366.wav,0.269040,0.062951,0.006377,0.119957,0.063157
song367.wav,0.269076,0.063261,0.006328,0.119941,0.063102
song368.wav,0.269899,0.064008,0.006398,0.119852,0.063103
song369.wav,0.268839,0.063309,0.006300,0.119770,0.063140
song36.wav,0.270301,0.064723,0.006313,0.119883,0.063027
song370.wav,0.269046,0.063353,0.006386,0.119742,0.063075
song371.wav,0.269581,0.063610,0.006701,0.119818,0.062993
song372.wav,0.269094,0.063397,0.006395,0.119827,0.063118
song373.wav,0.268588,0.062850,0.006319,0.119876,0.063089
song374.wav,0.268912,0.063279,0.006323,0.119822,0.063017
song375.wav,0.269093,0.063017,0.006396,0.119975,0.063125
song376.wav,0.268800,0.063156,0.006366,0.119702,0.063129
song377.wav,0.268783,0.063094,0.006400,0.119789,0.063052
song378.wav,0.268877,0.063286,0.006371,0.119848,0.063057
song379.wav,0.268493,0.062880,0.006341,0.119771,0.063084
song37.wav,0.269284,0.063646,0.006374,0.119823,0.063100
song380.wav,0.268629,0.062786,0.006322,0.119882,0.063104
song381.wav,0.268770,0.063098,0.006335,0.119788,0.063097
song382.wav,0.269795,0.063919,0.006279,0.119906,0.063081
song383.wav,0.268601,0.062823,0.006441,0.119757,0.063094
song384.wav,0.270417,0.064593,0.006261,0.119931,0.063032
song385.wav,0.269324,0.063440,0.006404,0.119881,0.063094
song386.wav,0.268854,0.062746,0.006654,0.119779,0.063058
song387.wav,0.268940,0.063211,0.006329,0.119798,0.063043
song388.wav,0.268891,0.063231,0.006269,0.119926,0.063054
song389.wav,0.269337,0.063573,0.006447,0.119908,0.063046
song38.wav,0.269406,0.063345,0.006251,0.120023,0.063271
song390.wav,0.269521,0.063856,0.006326,0.120018,0.063002
song391.wav,0.268470,0.062722,0.006346,0.119929,0.063014
song392.wav,0.269448,0.063629,0.006350,0.119864,0.063085
song393.wav,0.270599,0.062651,0.006413,0.119816,0.065060
song394.wav,0.268970,0.063069,0.006364,0.119976,0.063083
song395.wav,0.266844,0.062292,0.006405,0.119821,0.061727
song396.wav,0.268640,0.062993,0.006349,0.119864,0.063036
song397.wav,0.261640,0.063243,0.006417,0.119745,0.055491
song398.wav,0.269249,0.063378,0.006382,0.119922,0.063086
song399.wav,0.253269,0.064068,0.006343,0.119896,0.046290
song39.wav,0.269178,0.063315,0.006345,0.119860,0.063158
song3.wav,0.267180,0.063133,0.006382,0.119790,0.061309
song400.wav,0.269091,0.063285,0.006465,0.119855,0.063014
song401.wav,0.265442,0.062742,0.006510,0.119816,0.059739
song402.wav,0.269130,0.063333,0.006376,0.119749,0.063094
song403.wav,0.255220,0.063083,0.006362,0.119818,0.049389
song404.wav,0.269108,0.063368,0.006369,0.119821,0.063048
