song_names,total_time
song776.wav,0.019236
song777.wav,0.019440
song778.wav,0.020878
song779.wav,0.020821
song77.wav,0.051823
song780.wav,0.020731
song781.wav,0.020772
song782.wav,0.020202
song783.wav,0.020852
song784.wav,0.020737
song785.wav,0.019189
song786.wav,0.020273
song787.wav,0.021445
song788.wav,0.021461
song789.wav,0.020286
song78.wav,0.020245
song790.wav,0.020394
song791.wav,0.019671
song792.wav,0.020090
song793.wav,0.020878
song794.wav,0.020696
song795.wav,0.022018
song796.wav,0.020817
song797.wav,0.023142
song798.wav,0.020815
song799.wav,0.021352
song79.wav,0.020528
song7.wav,0.019735
song800.wav,0.018988
song801.wav,0.021197
song802.wav,0.021057
song803.wav,0.020280
song804.wav,0.020536
song805.wav,0.020703
song806.wav,0.020666
song807.wav,0.019385
song808.wav,0.019308
song809.wav,0.021091
song80.wav,0.021122
song810.wav,0.019386
song811.wav,0.020159
song812.wav,0.019884
song813.wav,0.022350
song814.wav,0.019655
song815.wav,0.020644
song816.wav,0.022098
song817.wav,0.020260
song818.wav,0.019703
song819.wav,0.020770
song81.wav,0.020856
song820.wav,0.020981
song821.wav,0.019766
song822.wav,0.019873
song823.wav,0.020921
song824.wav,0.018375
song825.wav,0.021290
song826.wav,0.018954
song827.wav,0.021175
song828.wav,0.021206
song829.wav,0.019625
song82.wav,0.019617
song830.wav,0.020618
song831.wav,0.020707
song832.wav,0.021074
song833.wav,0.020521
song834.wav,0.020850
song835.wav,0.022763
song836.wav,0.020588
song837.wav,0.018889
song838.wav,0.020217
song839.wav,0.019863
song83.wav,0.021528
song840.wav,0.020601
song841.wav,0.019474
song842.wav,0.019837
song843.wav,0.021260
song844.wav,0.019133
song845.wav,0.021229
song846.wav,0.020469
song847.wav,0.020700
song848.wav,0.021966
song849.wav,0.020966
song84.wav,0.020824
song850.wav,0.021521
song851.wav,0.021439
song852.wav,0.021344
song853.wav,0.021838
song854.wav,0.020431
song855.wav,0.019856
song856.wav,0.021588
song857.wav,0.021096
song858.wav,0.020705
song859.wav,0.020688
song85.wav,0.020906
song860.wav,0.021443
song861.wav,0.022313
song862.wav,0.019664
song863.wav,0.021590
song864.wav,0.020323
song865.wav,0.018841
song866.wav,0.018256
song867.wav,0.020232
song868.wav,0.020403
song869.wav,0.020038
song86.wav,0.020802
song870.wav,0.021167
song871.wav,0.019770
song872.wav,0.021691
song873.wav,0.021290
song874.wav,0.019165
song875.wav,0.021949
song876.wav,0.021804
song877.wav,0.020353
song878.wav,0.020869
song879.wav,0.021642
song87.wav,0.021148
song880.wav,0.020182
song881.wav,0.020899
song882.wav,0.020729
song883.wav,0.020862
song884.wav,0.020446
song885.wav,0.020469
song886.wav,0.021929
song887.wav,0.021005
song888.wav,0.020312
song889.wav,0.021067
song88.wav,0.020104
song890.wav,0.019429
song891.wav,0.022318
song892.wav,0.020651
song893.wav,0.020705
song894.wav,0.020314
song895.wav,0.020489
song896.wav,0.021067
song897.wav,0.019671
song898.wav,0.020819
song899.wav,0.020906
song89.wav,0.019724
song8.wav,0.020487
song90.wav,0.019277
song91.wav,0.020921
song92.wav,0.018988
song93.wav,0.021186
song94.wav,0.021009
song95.wav,0.019530
song96.wav,0.020469
song97.wav,0.020079
song98.wav,0.020660
song99.wav,0.019379
song9.wav,0.021562
